step,value
0,11.0
1,9.0
2,9.0
3,9.0
4,8.0
5,10.0
6,9.0
7,10.0
8,9.0
9,9.0
10,10.0
11,9.0
12,10.0
13,10.0
14,10.0
15,9.0
16,9.0
17,10.0
18,10.0
19,10.0
20,9.0
21,9.0
22,9.0
23,14.0
24,27.0
25,41.0
26,30.0
27,35.0
28,48.0
29,71.0
30,73.0
31,11.0
32,72.0
33,11.0
34,11.0
35,11.0
36,10.0
37,57.0
38,10.0
39,53.0
40,9.0
41,10.0
42,10.0
43,51.0
44,9.0
45,9.0
46,9.0
47,10.0
48,9.0
49,9.0
50,9.0
51,11.0
52,9.0
53,8.0
54,10.0
55,10.0
56,41.0
57,40.0
58,19.0
59,67.0
60,84.0
61,98.0
62,77.0
63,23.0
64,34.0
65,76.0
66,139.0
67,22.0
68,66.0
69,25.0
70,24.0
71,30.0
72,86.0
73,82.0
74,43.0
75,93.0
76,38.0
77,32.0
78,22.0
79,48.0
80,40.0
81,46.0
82,30.0
83,26.0
84,44.0
85,33.0
86,26.0
87,56.0
88,27.0
89,30.0
90,32.0
91,40.0
92,22.0
93,62.0
94,169.0
95,29.0
96,21.0
97,58.0
98,26.0
99,45.0
100,64.0
101,33.0
102,27.0
103,24.0
104,22.0
105,28.0
106,61.0
107,37.0
108,40.0
109,33.0
110,63.0
111,49.0
112,36.0
113,50.0
114,57.0
115,64.0
116,69.0
117,120.0
118,119.0
119,103.0
120,48.0
121,72.0
122,44.0
123,58.0
124,89.0
125,67.0
126,178.0
127,48.0
128,121.0
129,65.0
130,39.0
131,88.0
132,82.0
133,123.0
134,160.0
135,156.0
136,200.0
137,68.0
138,56.0
139,137.0
140,171.0
141,89.0
142,57.0
143,62.0
144,181.0
145,128.0
146,200.0
147,124.0
148,61.0
149,156.0
150,81.0
151,50.0
152,74.0
153,163.0
154,200.0
155,55.0
156,114.0
157,200.0
158,180.0
159,200.0
160,200.0
161,152.0
162,200.0
163,150.0
164,200.0
165,200.0
166,196.0
167,167.0
168,200.0
169,97.0
170,152.0
171,200.0
172,118.0
173,156.0
174,130.0
175,200.0
176,80.0
177,100.0
178,129.0
179,136.0
180,163.0
181,200.0
182,200.0
183,100.0
184,200.0
185,177.0
186,200.0
187,192.0
188,160.0
189,200.0
190,200.0
191,200.0
192,200.0
193,170.0
194,84.0
195,118.0
196,200.0
197,141.0
198,199.0
199,200.0
200,200.0
201,200.0
202,200.0
203,200.0
204,199.0
205,200.0
206,200.0
207,200.0
208,152.0
209,200.0
210,168.0
211,200.0
212,200.0
213,160.0
214,200.0
215,194.0
216,165.0
217,166.0
218,132.0
219,200.0
220,200.0
221,200.0
222,200.0
223,200.0
224,198.0
225,179.0
226,176.0
227,200.0
228,181.0
229,200.0
230,173.0
231,200.0
232,173.0
233,155.0
234,200.0
235,157.0
236,146.0
237,200.0
238,200.0
239,200.0
240,124.0
241,136.0
242,147.0
243,185.0
244,116.0
245,74.0
246,128.0
247,130.0
248,185.0
249,171.0
250,200.0
