step,value
0,10.0
1,11.0
2,10.0
3,9.0
4,11.0
5,10.0
6,9.0
7,9.0
8,8.0
9,10.0
10,9.0
11,9.0
12,8.0
13,9.0
14,10.0
15,10.0
16,9.0
17,9.0
18,10.0
19,8.0
20,10.0
21,9.0
22,11.0
23,9.0
24,12.0
25,10.0
26,16.0
27,30.0
28,30.0
29,35.0
30,34.0
31,11.0
32,15.0
33,9.0
34,10.0
35,57.0
36,11.0
37,11.0
38,10.0
39,9.0
40,10.0
41,10.0
42,9.0
43,63.0
44,9.0
45,9.0
46,70.0
47,67.0
48,24.0
49,91.0
50,19.0
51,83.0
52,79.0
53,77.0
54,82.0
55,20.0
56,90.0
57,28.0
58,98.0
59,40.0
60,47.0
61,89.0
62,106.0
63,39.0
64,19.0
65,16.0
66,22.0
67,19.0
68,43.0
69,37.0
70,25.0
71,28.0
72,20.0
73,27.0
74,83.0
75,76.0
76,38.0
77,21.0
78,34.0
79,79.0
80,28.0
81,117.0
82,42.0
83,87.0
84,20.0
85,29.0
86,134.0
87,83.0
88,22.0
89,37.0
90,77.0
91,24.0
92,38.0
93,80.0
94,26.0
95,97.0
96,25.0
97,44.0
98,31.0
99,23.0
100,36.0
101,35.0
102,153.0
103,28.0
104,24.0
105,28.0
106,27.0
107,39.0
108,20.0
109,60.0
110,61.0
111,111.0
112,80.0
113,127.0
114,121.0
115,32.0
116,100.0
117,52.0
118,37.0
119,79.0
120,99.0
121,93.0
122,42.0
123,188.0
124,31.0
125,23.0
126,106.0
127,64.0
128,108.0
129,66.0
130,139.0
131,36.0
132,65.0
133,128.0
134,28.0
135,23.0
136,124.0
137,93.0
138,52.0
139,39.0
140,200.0
141,39.0
142,104.0
143,50.0
144,124.0
145,69.0
146,129.0
147,46.0
148,131.0
149,65.0
150,161.0
151,173.0
152,56.0
153,105.0
154,29.0
155,48.0
156,67.0
157,55.0
158,66.0
159,55.0
160,138.0
161,144.0
162,200.0
163,118.0
164,57.0
165,177.0
166,61.0
167,123.0
168,83.0
169,76.0
170,200.0
171,164.0
172,91.0
173,93.0
174,186.0
175,123.0
176,114.0
177,116.0
178,146.0
179,140.0
180,135.0
181,119.0
182,143.0
183,117.0
184,200.0
185,190.0
186,200.0
187,200.0
188,57.0
189,116.0
190,117.0
191,128.0
192,100.0
193,166.0
194,136.0
195,116.0
196,150.0
197,114.0
198,180.0
199,183.0
200,131.0
201,144.0
202,149.0
203,185.0
204,159.0
205,121.0
206,113.0
207,129.0
208,131.0
209,160.0
210,128.0
211,177.0
212,143.0
213,167.0
214,111.0
215,131.0
216,110.0
217,200.0
218,135.0
219,133.0
220,169.0
221,135.0
222,175.0
223,126.0
224,144.0
225,138.0
226,144.0
227,200.0
228,200.0
229,178.0
230,200.0
231,117.0
232,200.0
233,200.0
234,200.0
235,145.0
236,200.0
237,200.0
238,180.0
239,200.0
240,200.0
241,162.0
242,125.0
243,137.0
244,129.0
245,153.0
246,200.0
247,122.0
248,200.0
249,179.0
250,145.0
251,200.0
252,178.0
253,130.0
254,200.0
255,200.0
256,200.0
257,148.0
258,127.0
259,200.0
260,200.0
261,200.0
262,184.0
263,200.0
264,152.0
265,147.0
266,200.0
267,200.0
268,200.0
269,140.0
270,167.0
271,200.0
272,200.0
273,199.0
274,175.0
275,200.0
276,200.0
277,200.0
278,127.0
279,200.0
280,158.0
281,200.0
282,200.0
283,199.0
284,197.0
285,200.0
286,163.0
287,200.0
288,200.0
289,200.0
290,200.0
291,200.0
292,200.0
293,200.0
294,139.0
295,200.0
296,180.0
297,148.0
298,200.0
299,181.0
300,200.0
301,200.0
302,200.0
303,200.0
304,200.0
305,200.0
306,200.0
307,200.0
308,200.0
309,200.0
310,200.0
311,170.0
312,200.0
313,200.0
314,176.0
315,140.0
316,200.0
317,200.0
318,200.0
319,173.0
320,200.0
321,200.0
322,200.0
323,200.0
324,200.0
325,200.0
326,200.0
327,200.0
328,200.0
329,159.0
330,200.0
331,158.0
332,181.0
333,148.0
334,200.0
335,200.0
336,182.0
337,176.0
338,200.0
339,200.0
340,147.0
341,200.0
342,200.0
343,200.0
344,200.0
345,200.0
346,200.0
347,200.0
348,200.0
349,200.0
350,200.0
351,186.0
352,200.0
353,200.0
354,200.0
355,200.0
356,200.0
357,200.0
358,200.0
359,200.0
360,200.0
361,200.0
