step,value
0,28.0
1,23.0
2,10.0
3,9.0
4,9.0
5,10.0
6,10.0
7,10.0
8,9.0
9,8.0
10,9.0
11,9.0
12,23.0
13,10.0
14,31.0
15,10.0
16,9.0
17,9.0
18,10.0
19,40.0
20,27.0
21,9.0
22,39.0
23,28.0
24,10.0
25,8.0
26,59.0
27,40.0
28,10.0
29,9.0
30,9.0
31,8.0
32,8.0
33,8.0
34,8.0
35,9.0
36,9.0
37,8.0
38,10.0
39,8.0
40,9.0
41,10.0
42,10.0
43,10.0
44,10.0
45,9.0
46,10.0
47,11.0
48,10.0
49,10.0
50,10.0
51,10.0
52,10.0
53,8.0
54,10.0
55,10.0
56,9.0
57,10.0
58,23.0
59,8.0
60,24.0
61,9.0
62,10.0
63,8.0
64,9.0
65,19.0
66,16.0
67,29.0
68,36.0
69,40.0
70,20.0
71,30.0
72,18.0
73,35.0
74,24.0
75,11.0
76,8.0
77,17.0
78,25.0
79,12.0
80,12.0
81,19.0
82,17.0
83,16.0
84,18.0
85,13.0
86,12.0
87,14.0
88,22.0
89,28.0
90,18.0
91,22.0
92,11.0
93,10.0
94,16.0
95,15.0
96,11.0
97,17.0
98,22.0
99,11.0
100,15.0
101,19.0
102,20.0
103,19.0
104,12.0
105,8.0
106,8.0
107,11.0
108,11.0
109,11.0
110,14.0
111,11.0
112,24.0
113,18.0
114,8.0
115,16.0
116,11.0
117,10.0
118,13.0
119,11.0
120,17.0
121,16.0
122,21.0
123,36.0
124,9.0
125,23.0
126,20.0
127,13.0
128,17.0
129,15.0
130,26.0
131,19.0
132,16.0
133,8.0
134,38.0
135,23.0
136,22.0
137,25.0
138,29.0
139,25.0
140,9.0
141,12.0
142,8.0
143,12.0
144,11.0
145,14.0
146,10.0
147,9.0
148,61.0
149,68.0
150,34.0
151,44.0
152,59.0
153,52.0
154,8.0
155,62.0
156,91.0
157,37.0
158,31.0
159,54.0
160,36.0
161,52.0
162,44.0
163,15.0
164,8.0
165,9.0
166,10.0
167,13.0
168,50.0
169,62.0
170,38.0
171,8.0
172,33.0
173,15.0
174,9.0
175,47.0
176,57.0
177,15.0
178,52.0
179,9.0
180,10.0
181,10.0
182,9.0
183,69.0
184,76.0
185,66.0
186,10.0
187,47.0
188,26.0
189,83.0
190,49.0
191,47.0
192,45.0
193,74.0
194,67.0
195,46.0
196,70.0
197,8.0
198,63.0
199,16.0
200,16.0
201,78.0
202,14.0
203,52.0
204,73.0
205,57.0
206,52.0
207,46.0
208,8.0
209,8.0
210,8.0
211,9.0
212,42.0
213,15.0
214,24.0
215,14.0
216,60.0
217,48.0
218,43.0
219,89.0
220,65.0
221,38.0
222,34.0
223,63.0
224,20.0
225,74.0
226,8.0
227,24.0
228,49.0
229,56.0
230,68.0
231,18.0
232,70.0
233,48.0
234,14.0
235,86.0
236,10.0
237,82.0
238,20.0
239,29.0
240,29.0
241,60.0
242,37.0
243,69.0
244,12.0
245,39.0
246,34.0
247,76.0
248,23.0
249,82.0
250,37.0
251,16.0
252,22.0
253,94.0
254,99.0
255,13.0
256,98.0
257,20.0
258,104.0
259,25.0
260,38.0
261,110.0
262,93.0
263,30.0
264,114.0
265,26.0
266,52.0
267,105.0
268,100.0
269,84.0
270,76.0
271,125.0
272,12.0
273,86.0
274,117.0
275,79.0
276,81.0
277,87.0
278,104.0
279,130.0
280,25.0
281,144.0
282,126.0
283,109.0
284,164.0
285,142.0
286,108.0
287,100.0
288,130.0
289,124.0
290,14.0
291,132.0
292,111.0
293,111.0
294,16.0
295,130.0
296,123.0
297,131.0
298,20.0
299,134.0
300,133.0
301,120.0
302,116.0
303,161.0
304,151.0
305,128.0
306,147.0
307,200.0
308,93.0
309,162.0
310,131.0
311,174.0
312,200.0
313,8.0
314,25.0
315,68.0
316,147.0
317,200.0
318,49.0
319,27.0
320,103.0
321,141.0
322,113.0
323,123.0
324,200.0
325,192.0
326,129.0
327,141.0
