step,value
0,10.0
1,8.0
2,10.0
3,9.0
4,9.0
5,9.0
6,10.0
7,10.0
8,10.0
9,9.0
10,10.0
11,9.0
12,10.0
13,10.0
14,10.0
15,10.0
16,9.0
17,10.0
18,9.0
19,10.0
20,11.0
21,8.0
22,11.0
23,8.0
24,11.0
25,20.0
26,9.0
27,17.0
28,17.0
29,13.0
30,21.0
31,19.0
32,27.0
33,25.0
34,24.0
35,26.0
36,30.0
37,25.0
38,21.0
39,31.0
40,27.0
41,28.0
42,25.0
43,29.0
44,24.0
45,12.0
46,11.0
47,27.0
48,11.0
49,13.0
50,25.0
51,13.0
52,12.0
53,10.0
54,26.0
55,10.0
56,15.0
57,10.0
58,31.0
59,10.0
60,11.0
61,11.0
62,29.0
63,10.0
64,30.0
65,32.0
66,15.0
67,17.0
68,11.0
69,10.0
70,10.0
71,45.0
72,11.0
73,10.0
74,10.0
75,9.0
76,9.0
77,9.0
78,17.0
79,50.0
80,14.0
81,9.0
82,33.0
83,88.0
84,114.0
85,200.0
86,29.0
87,8.0
88,153.0
89,8.0
90,87.0
91,31.0
92,163.0
93,84.0
94,33.0
95,43.0
96,24.0
97,39.0
98,200.0
99,37.0
100,200.0
101,55.0
102,44.0
103,200.0
104,52.0
105,27.0
106,37.0
107,53.0
108,31.0
109,26.0
110,42.0
111,38.0
112,31.0
113,38.0
114,42.0
115,39.0
116,30.0
117,42.0
118,48.0
119,64.0
120,73.0
121,200.0
122,85.0
123,117.0
124,200.0
125,189.0
126,200.0
127,143.0
128,149.0
129,71.0
130,139.0
131,134.0
132,76.0
133,65.0
134,49.0
135,34.0
136,175.0
137,82.0
138,64.0
139,112.0
140,108.0
141,80.0
142,74.0
143,121.0
144,105.0
145,53.0
146,67.0
147,145.0
148,41.0
149,80.0
150,40.0
151,33.0
152,37.0
153,28.0
154,50.0
155,53.0
156,38.0
157,30.0
158,30.0
159,34.0
160,32.0
161,33.0
162,40.0
163,32.0
164,40.0
165,30.0
166,34.0
167,34.0
168,26.0
169,41.0
170,51.0
171,46.0
172,37.0
173,35.0
174,39.0
175,41.0
176,28.0
177,31.0
178,51.0
179,34.0
180,40.0
181,31.0
182,27.0
183,33.0
184,35.0
185,25.0
186,39.0
187,25.0
188,20.0
189,40.0
190,11.0
191,12.0
192,33.0
193,31.0
194,44.0
195,22.0
196,31.0
197,45.0
198,12.0
199,12.0
200,14.0
201,31.0
202,31.0
203,38.0
204,34.0
205,33.0
206,29.0
207,29.0
208,12.0
209,31.0
210,41.0
211,37.0
212,27.0
213,25.0
214,38.0
215,27.0
216,21.0
217,23.0
218,13.0
219,10.0
220,8.0
221,22.0
222,11.0
223,25.0
224,35.0
225,28.0
226,20.0
227,18.0
228,28.0
229,25.0
230,28.0
231,21.0
232,11.0
233,23.0
234,22.0
235,12.0
236,27.0
237,37.0
238,11.0
239,25.0
240,29.0
241,37.0
242,25.0
243,12.0
244,29.0
245,12.0
246,11.0
247,11.0
248,31.0
249,28.0
250,17.0
251,17.0
252,11.0
253,25.0
254,31.0
255,23.0
256,36.0
257,13.0
258,22.0
259,33.0
260,22.0
261,26.0
262,28.0
263,29.0
264,25.0
265,29.0
266,37.0
267,12.0
268,41.0
269,33.0
270,27.0
271,31.0
272,11.0
273,13.0
274,11.0
275,11.0
276,11.0
277,11.0
278,32.0
279,29.0
280,27.0
281,24.0
282,25.0
283,29.0
284,31.0
285,38.0
286,30.0
287,32.0
288,29.0
289,23.0
290,11.0
291,36.0
292,20.0
293,19.0
294,24.0
295,30.0
296,31.0
297,11.0
298,31.0
299,26.0
300,26.0
301,38.0
302,30.0
303,34.0
304,40.0
305,25.0
306,37.0
307,33.0
308,27.0
309,22.0
310,38.0
311,24.0
312,39.0
313,26.0
314,18.0
315,28.0
316,41.0
317,26.0
