step,value
0,8.0
1,10.0
2,10.0
3,10.0
4,17.0
5,54.0
6,11.0
7,27.0
8,24.0
9,32.0
10,22.0
11,42.0
12,25.0
13,22.0
14,32.0
15,63.0
16,65.0
17,41.0
18,40.0
19,37.0
20,60.0
21,55.0
22,75.0
23,79.0
24,70.0
25,54.0
26,26.0
27,80.0
28,79.0
29,46.0
30,36.0
31,63.0
32,30.0
33,55.0
34,200.0
35,64.0
36,37.0
37,54.0
38,65.0
39,94.0
40,125.0
41,44.0
42,36.0
43,48.0
44,31.0
45,92.0
46,38.0
47,31.0
48,61.0
49,50.0
50,92.0
51,79.0
52,41.0
53,95.0
54,28.0
55,45.0
56,75.0
57,42.0
58,61.0
59,40.0
60,84.0
61,30.0
62,118.0
63,78.0
64,116.0
65,45.0
66,30.0
67,64.0
68,43.0
69,93.0
70,26.0
71,52.0
72,84.0
73,141.0
74,34.0
75,125.0
76,54.0
77,39.0
78,49.0
79,83.0
80,28.0
81,33.0
82,108.0
83,64.0
84,62.0
85,54.0
86,119.0
87,42.0
88,40.0
89,69.0
90,53.0
91,115.0
92,41.0
93,71.0
94,41.0
95,66.0
96,32.0
97,52.0
98,37.0
99,46.0
100,47.0
101,59.0
102,52.0
103,110.0
104,44.0
105,71.0
106,50.0
107,92.0
108,69.0
109,101.0
110,184.0
111,67.0
112,131.0
113,148.0
114,141.0
115,118.0
116,127.0
117,177.0
118,91.0
119,76.0
120,128.0
121,80.0
122,127.0
123,109.0
124,75.0
125,53.0
126,71.0
127,200.0
128,120.0
129,107.0
130,126.0
131,69.0
132,135.0
133,148.0
134,110.0
135,122.0
136,165.0
137,93.0
138,87.0
139,113.0
140,111.0
141,87.0
142,81.0
143,121.0
144,91.0
145,177.0
146,148.0
147,57.0
148,76.0
149,86.0
150,70.0
151,74.0
152,187.0
153,68.0
154,67.0
155,62.0
156,53.0
157,200.0
158,168.0
159,200.0
160,200.0
161,138.0
162,143.0
163,124.0
164,195.0
165,178.0
166,106.0
167,47.0
168,76.0
169,117.0
170,105.0
171,126.0
172,151.0
173,126.0
174,138.0
175,147.0
176,126.0
177,104.0
178,83.0
179,91.0
180,163.0
181,130.0
182,138.0
183,200.0
184,159.0
185,150.0
186,102.0
187,74.0
188,200.0
189,93.0
190,130.0
191,200.0
192,187.0
193,162.0
194,182.0
195,174.0
196,200.0
197,166.0
198,173.0
199,162.0
200,102.0
201,164.0
202,131.0
203,179.0
204,200.0
205,173.0
206,200.0
207,147.0
208,200.0
209,90.0
210,196.0
211,138.0
212,200.0
213,169.0
214,171.0
215,151.0
216,200.0
217,148.0
218,136.0
219,179.0
220,152.0
221,168.0
222,140.0
223,139.0
224,137.0
225,186.0
226,200.0
227,93.0
228,126.0
229,200.0
230,197.0
231,136.0
232,150.0
233,147.0
234,91.0
235,200.0
236,184.0
237,137.0
238,135.0
239,161.0
240,200.0
241,123.0
242,141.0
243,168.0
244,200.0
245,131.0
246,147.0
247,111.0
248,200.0
249,128.0
250,200.0
251,192.0
252,141.0
253,158.0
254,158.0
255,140.0
256,139.0
257,154.0
258,134.0
259,150.0
260,158.0
261,193.0
262,200.0
263,200.0
264,192.0
265,143.0
266,155.0
