step,value
0,41.0
1,80.0
2,39.0
3,60.0
4,35.0
5,32.0
6,59.0
7,39.0
8,23.0
9,35.0
10,15.0
11,11.0
12,36.0
13,19.0
14,11.0
15,10.0
16,9.0
17,10.0
18,19.0
19,9.0
20,18.0
21,17.0
22,15.0
23,25.0
24,10.0
25,10.0
26,17.0
27,9.0
28,8.0
29,55.0
30,8.0
31,46.0
32,74.0
33,34.0
34,52.0
35,35.0
36,8.0
37,9.0
38,8.0
39,14.0
40,17.0
41,29.0
42,18.0
43,11.0
44,9.0
45,9.0
46,9.0
47,10.0
48,25.0
49,33.0
50,47.0
51,9.0
52,18.0
53,19.0
54,62.0
55,10.0
56,8.0
57,8.0
58,9.0
59,9.0
60,8.0
61,9.0
62,15.0
63,10.0
64,10.0
65,9.0
66,27.0
67,79.0
68,40.0
69,40.0
70,10.0
71,33.0
72,23.0
73,13.0
74,30.0
75,31.0
76,31.0
77,9.0
78,24.0
79,13.0
80,13.0
81,18.0
82,22.0
83,11.0
84,26.0
85,39.0
86,27.0
87,20.0
88,15.0
89,22.0
90,57.0
91,40.0
92,42.0
93,37.0
94,29.0
95,38.0
96,43.0
97,27.0
98,26.0
99,58.0
100,49.0
101,23.0
102,24.0
103,38.0
104,59.0
105,49.0
106,23.0
107,25.0
108,24.0
109,22.0
110,25.0
111,36.0
112,36.0
113,37.0
114,36.0
115,37.0
116,25.0
117,39.0
118,40.0
119,30.0
120,40.0
121,60.0
122,41.0
123,39.0
124,35.0
125,27.0
126,27.0
127,23.0
128,35.0
129,24.0
130,23.0
131,40.0
132,36.0
133,27.0
134,34.0
135,37.0
136,24.0
137,27.0
138,32.0
139,22.0
140,24.0
141,24.0
142,45.0
143,32.0
144,62.0
145,40.0
146,50.0
147,45.0
148,25.0
149,24.0
150,36.0
151,24.0
152,31.0
153,14.0
154,25.0
155,39.0
156,38.0
157,35.0
158,53.0
159,74.0
160,38.0
161,26.0
162,41.0
163,52.0
164,32.0
165,67.0
166,40.0
167,25.0
168,20.0
169,32.0
170,22.0
171,34.0
172,36.0
173,33.0
174,23.0
175,28.0
176,38.0
177,27.0
178,45.0
179,37.0
180,37.0
181,32.0
182,21.0
183,38.0
184,34.0
185,25.0
186,40.0
187,24.0
188,14.0
189,15.0
190,27.0
191,25.0
192,51.0
193,43.0
194,39.0
195,36.0
196,42.0
197,42.0
198,38.0
199,51.0
200,26.0
201,35.0
202,24.0
203,26.0
204,26.0
205,22.0
206,37.0
207,25.0
208,27.0
209,24.0
210,22.0
211,26.0
212,23.0
213,28.0
214,39.0
215,31.0
216,31.0
217,25.0
218,40.0
219,26.0
220,45.0
221,31.0
222,40.0
223,23.0
224,23.0
225,30.0
226,33.0
227,27.0
228,24.0
229,22.0
230,20.0
231,24.0
232,32.0
233,25.0
234,50.0
235,47.0
236,35.0
237,50.0
238,24.0
239,34.0
240,25.0
241,32.0
242,30.0
243,38.0
244,36.0
245,36.0
246,27.0
247,25.0
248,24.0
249,27.0
250,28.0
251,24.0
252,35.0
253,28.0
254,47.0
255,27.0
256,24.0
257,22.0
258,24.0
259,24.0
260,40.0
261,28.0
262,35.0
263,40.0
264,23.0
265,31.0
266,32.0
267,37.0
268,26.0
269,51.0
270,64.0
271,36.0
272,46.0
273,25.0
274,27.0
275,33.0
276,36.0
277,26.0
278,25.0
279,20.0
280,23.0
281,23.0
282,26.0
283,35.0
284,27.0
285,29.0
286,36.0
287,27.0
288,35.0
289,40.0
290,40.0
291,40.0
292,29.0
293,33.0
294,26.0
295,26.0
296,37.0
297,40.0
298,33.0
299,24.0
300,45.0
301,26.0
302,28.0
303,35.0
304,40.0
305,38.0
