step,value
0,10.0
1,8.0
2,11.0
3,9.0
4,9.0
5,10.0
6,9.0
7,9.0
8,15.0
9,36.0
10,28.0
11,41.0
12,116.0
13,99.0
14,78.0
15,68.0
16,60.0
17,106.0
18,55.0
19,105.0
20,52.0
21,138.0
22,114.0
23,133.0
24,67.0
25,88.0
26,106.0
27,142.0
28,131.0
29,164.0
30,121.0
31,133.0
32,130.0
33,104.0
34,158.0
35,136.0
36,43.0
37,200.0
38,200.0
39,142.0
40,146.0
41,200.0
42,100.0
43,129.0
44,126.0
45,200.0
46,166.0
47,153.0
48,172.0
49,200.0
50,187.0
51,143.0
52,200.0
53,200.0
54,200.0
55,92.0
56,127.0
57,200.0
58,200.0
59,147.0
60,51.0
61,135.0
62,200.0
63,135.0
64,196.0
65,200.0
66,152.0
67,57.0
68,200.0
69,168.0
70,145.0
71,200.0
72,130.0
73,200.0
74,200.0
75,200.0
76,200.0
77,200.0
78,200.0
79,155.0
80,200.0
81,161.0
82,200.0
83,148.0
84,200.0
85,200.0
86,200.0
87,159.0
88,155.0
89,200.0
90,200.0
91,200.0
92,200.0
93,200.0
94,200.0
95,200.0
96,200.0
97,200.0
98,200.0
99,200.0
100,200.0
101,200.0
102,200.0
103,200.0
104,200.0
105,200.0
106,200.0
107,200.0
108,200.0
