step,value
0,8.0
1,36.0
2,8.0
3,10.0
4,46.0
5,10.0
6,57.0
7,17.0
8,31.0
9,17.0
10,72.0
11,38.0
12,37.0
13,31.0
14,44.0
15,177.0
16,57.0
17,41.0
18,78.0
19,77.0
20,49.0
21,45.0
22,25.0
23,145.0
24,84.0
25,25.0
26,38.0
27,29.0
28,56.0
29,64.0
30,31.0
31,51.0
32,24.0
33,53.0
34,104.0
35,60.0
36,37.0
37,38.0
38,38.0
39,79.0
40,42.0
41,23.0
42,33.0
43,34.0
44,73.0
45,73.0
46,33.0
47,28.0
48,27.0
49,34.0
50,45.0
51,62.0
52,41.0
53,69.0
54,31.0
55,54.0
56,161.0
57,40.0
58,181.0
59,39.0
60,35.0
61,67.0
62,47.0
63,58.0
64,48.0
65,82.0
66,53.0
67,33.0
68,30.0
69,25.0
70,45.0
71,36.0
72,44.0
73,43.0
74,39.0
75,76.0
76,81.0
77,67.0
78,46.0
79,58.0
80,55.0
81,53.0
82,37.0
83,85.0
84,58.0
85,149.0
86,53.0
87,47.0
88,30.0
89,48.0
90,33.0
91,73.0
92,57.0
93,54.0
94,35.0
95,86.0
96,53.0
97,175.0
98,136.0
99,122.0
100,152.0
101,144.0
102,106.0
103,148.0
104,151.0
105,133.0
106,101.0
107,128.0
108,200.0
109,62.0
110,200.0
111,110.0
112,77.0
113,65.0
114,109.0
115,108.0
116,160.0
117,101.0
118,94.0
119,40.0
120,102.0
121,140.0
122,124.0
123,167.0
124,112.0
125,113.0
126,200.0
127,167.0
128,189.0
129,184.0
130,176.0
131,90.0
132,200.0
133,200.0
134,47.0
135,88.0
136,70.0
137,139.0
138,194.0
139,124.0
140,56.0
141,119.0
142,126.0
143,54.0
144,116.0
145,112.0
146,123.0
147,152.0
148,167.0
149,144.0
150,156.0
151,161.0
152,200.0
153,161.0
154,200.0
155,158.0
156,180.0
157,193.0
158,159.0
159,110.0
160,129.0
161,200.0
162,170.0
163,197.0
164,200.0
165,142.0
166,126.0
167,200.0
168,200.0
169,200.0
170,200.0
171,200.0
172,200.0
173,157.0
174,200.0
175,200.0
176,200.0
177,200.0
178,200.0
179,200.0
180,200.0
181,200.0
182,200.0
183,200.0
184,200.0
185,200.0
186,200.0
187,200.0
188,200.0
189,200.0
190,200.0
191,200.0
