step,value
0,9.0
1,10.0
2,10.0
3,8.0
4,32.0
5,35.0
6,10.0
7,11.0
8,10.0
9,10.0
10,9.0
11,22.0
12,200.0
13,43.0
14,141.0
15,55.0
16,42.0
17,87.0
18,55.0
19,38.0
20,69.0
21,75.0
22,40.0
23,56.0
24,41.0
25,115.0
26,64.0
27,66.0
28,92.0
29,80.0
30,46.0
31,79.0
32,200.0
33,102.0
34,110.0
35,178.0
36,78.0
37,98.0
38,200.0
39,35.0
40,40.0
41,69.0
42,92.0
43,127.0
44,200.0
45,134.0
46,200.0
47,94.0
48,51.0
49,101.0
50,90.0
51,200.0
52,184.0
53,189.0
54,142.0
55,78.0
56,200.0
57,91.0
58,136.0
59,200.0
60,43.0
61,200.0
62,169.0
63,200.0
64,103.0
65,158.0
66,200.0
67,82.0
68,105.0
69,200.0
70,200.0
71,200.0
72,144.0
73,200.0
74,200.0
75,200.0
76,200.0
77,123.0
78,200.0
79,200.0
80,200.0
81,126.0
82,200.0
83,142.0
84,200.0
85,200.0
86,200.0
87,84.0
88,200.0
89,200.0
90,200.0
91,200.0
92,200.0
93,200.0
94,200.0
95,200.0
96,200.0
97,200.0
98,200.0
99,126.0
100,200.0
101,200.0
102,200.0
103,125.0
104,200.0
105,200.0
106,200.0
107,200.0
108,200.0
109,200.0
110,200.0
111,152.0
112,200.0
113,200.0
114,131.0
115,200.0
116,200.0
117,179.0
118,200.0
119,200.0
120,200.0
121,200.0
122,123.0
123,200.0
124,200.0
125,200.0
126,200.0
127,200.0
128,200.0
129,200.0
130,200.0
131,200.0
132,200.0
133,200.0
134,200.0
135,200.0
136,200.0
137,200.0
138,200.0
139,200.0
