step,value
0,9.0
1,49.0
2,10.0
3,9.0
4,30.0
5,89.0
6,44.0
7,31.0
8,67.0
9,18.0
10,10.0
11,39.0
12,24.0
13,51.0
14,24.0
15,44.0
16,31.0
17,10.0
18,54.0
19,24.0
20,35.0
21,22.0
22,36.0
23,34.0
24,57.0
25,52.0
26,49.0
27,41.0
28,86.0
29,31.0
30,8.0
31,25.0
32,47.0
33,40.0
34,39.0
35,23.0
36,29.0
37,27.0
38,55.0
39,8.0
40,22.0
41,37.0
42,53.0
43,26.0
44,50.0
45,113.0
46,21.0
47,92.0
48,38.0
49,31.0
50,82.0
51,39.0
52,79.0
53,21.0
54,30.0
55,76.0
56,73.0
57,91.0
58,33.0
59,33.0
60,29.0
61,37.0
62,27.0
63,40.0
64,65.0
65,15.0
66,25.0
67,45.0
68,49.0
69,96.0
70,38.0
71,46.0
72,20.0
73,50.0
74,46.0
75,64.0
76,42.0
77,44.0
78,21.0
79,10.0
80,41.0
81,27.0
82,26.0
83,37.0
84,34.0
85,77.0
86,42.0
87,64.0
88,39.0
89,35.0
90,33.0
91,28.0
92,29.0
93,39.0
94,26.0
95,65.0
96,41.0
97,16.0
98,32.0
99,35.0
100,48.0
101,29.0
102,27.0
103,26.0
104,25.0
105,22.0
106,49.0
107,31.0
108,86.0
109,25.0
110,30.0
111,23.0
112,45.0
113,45.0
114,87.0
115,48.0
116,33.0
117,38.0
118,59.0
119,200.0
120,51.0
121,18.0
122,42.0
123,43.0
124,25.0
125,33.0
126,97.0
127,22.0
128,25.0
129,23.0
130,37.0
131,95.0
132,47.0
133,55.0
134,36.0
135,59.0
136,84.0
137,76.0
138,95.0
139,200.0
140,39.0
141,200.0
142,69.0
143,131.0
144,63.0
145,44.0
146,39.0
147,200.0
148,95.0
149,42.0
150,109.0
151,73.0
152,108.0
153,50.0
154,44.0
155,60.0
156,34.0
157,200.0
158,200.0
159,134.0
160,200.0
161,143.0
162,110.0
163,69.0
164,105.0
165,50.0
166,42.0
167,106.0
168,55.0
169,51.0
170,119.0
171,200.0
172,200.0
173,41.0
174,87.0
175,71.0
176,55.0
177,63.0
178,53.0
179,52.0
180,35.0
181,57.0
182,47.0
183,45.0
184,39.0
185,45.0
186,39.0
187,103.0
188,200.0
189,84.0
190,52.0
191,111.0
192,40.0
193,41.0
194,41.0
195,45.0
196,52.0
197,82.0
198,87.0
199,200.0
200,98.0
201,100.0
202,200.0
203,82.0
204,71.0
205,126.0
206,49.0
207,76.0
208,73.0
209,200.0
210,56.0
211,95.0
212,200.0
213,44.0
214,121.0
215,94.0
216,59.0
217,63.0
218,52.0
219,79.0
220,41.0
221,76.0
222,44.0
223,46.0
224,200.0
225,200.0
226,200.0
227,73.0
228,48.0
229,57.0
230,47.0
231,200.0
232,200.0
233,200.0
234,200.0
235,75.0
236,200.0
237,80.0
238,51.0
239,47.0
240,200.0
241,200.0
242,66.0
243,200.0
244,83.0
245,59.0
246,200.0
247,99.0
248,200.0
249,200.0
250,101.0
251,87.0
252,200.0
253,200.0
254,73.0
255,65.0
256,200.0
257,101.0
258,116.0
259,118.0
260,200.0
261,94.0
262,133.0
263,200.0
264,119.0
265,200.0
266,81.0
267,88.0
268,102.0
269,200.0
270,71.0
271,56.0
272,72.0
273,52.0
274,72.0
275,52.0
276,49.0
277,58.0
278,75.0
279,64.0
280,113.0
281,200.0
282,200.0
283,191.0
284,200.0
285,92.0
286,200.0
287,87.0
288,200.0
289,110.0
290,200.0
291,118.0
292,178.0
293,200.0
294,200.0
295,200.0
296,200.0
297,115.0
298,200.0
299,200.0
300,106.0
301,200.0
302,200.0
303,85.0
304,200.0
305,97.0
306,200.0
307,200.0
308,85.0
309,200.0
310,122.0
311,67.0
312,200.0
313,179.0
314,122.0
315,200.0
316,125.0
317,105.0
318,200.0
319,200.0
320,200.0
321,200.0
322,167.0
323,200.0
324,200.0
325,85.0
326,200.0
327,200.0
328,200.0
329,200.0
330,200.0
331,200.0
332,200.0
333,58.0
334,200.0
335,200.0
336,97.0
337,164.0
338,200.0
339,200.0
340,200.0
341,200.0
342,108.0
343,200.0
344,200.0
345,200.0
346,200.0
347,129.0
348,200.0
349,200.0
350,105.0
351,200.0
352,92.0
353,98.0
354,200.0
355,200.0
356,200.0
357,200.0
358,200.0
359,93.0
360,200.0
361,200.0
362,200.0
363,200.0
364,200.0
365,200.0
366,200.0
367,200.0
368,200.0
369,200.0
370,200.0
371,200.0
372,200.0
373,200.0
374,107.0
375,179.0
376,200.0
377,200.0
378,83.0
379,200.0
380,200.0
381,79.0
382,87.0
383,200.0
384,200.0
385,200.0
386,200.0
387,200.0
388,200.0
389,113.0
390,200.0
391,200.0
392,141.0
393,200.0
394,200.0
395,200.0
396,200.0
397,200.0
398,200.0
399,200.0
400,126.0
401,103.0
402,200.0
403,200.0
404,200.0
405,200.0
406,200.0
407,200.0
408,200.0
409,100.0
410,200.0
411,200.0
412,200.0
413,200.0
414,69.0
415,200.0
416,200.0
417,115.0
418,71.0
419,200.0
420,200.0
421,128.0
422,200.0
423,93.0
424,200.0
425,75.0
426,125.0
427,79.0
428,53.0
429,72.0
430,71.0
431,200.0
432,109.0
433,95.0
434,200.0
435,200.0
436,200.0
