step,value
0,9.0
1,8.0
2,10.0
3,9.0
4,11.0
5,13.0
6,14.0
7,11.0
8,12.0
9,17.0
10,17.0
11,13.0
12,20.0
13,14.0
14,17.0
15,20.0
16,14.0
17,25.0
18,23.0
19,22.0
20,30.0
21,14.0
22,16.0
23,26.0
24,22.0
25,12.0
26,61.0
27,32.0
28,15.0
29,32.0
30,14.0
31,20.0
32,64.0
33,40.0
34,16.0
35,12.0
36,48.0
37,20.0
38,47.0
39,17.0
40,44.0
41,17.0
42,23.0
43,9.0
44,10.0
45,22.0
46,43.0
47,36.0
48,20.0
49,20.0
50,13.0
51,9.0
52,10.0
53,49.0
54,41.0
55,33.0
56,63.0
57,30.0
58,27.0
59,17.0
60,27.0
61,35.0
62,41.0
63,26.0
64,24.0
65,20.0
66,20.0
67,23.0
68,200.0
69,27.0
70,30.0
71,20.0
72,23.0
73,46.0
74,54.0
75,32.0
76,68.0
77,68.0
78,124.0
79,71.0
80,21.0
81,48.0
82,62.0
83,81.0
84,181.0
85,65.0
86,58.0
87,46.0
88,59.0
89,135.0
90,84.0
91,63.0
92,68.0
93,107.0
94,92.0
95,72.0
96,54.0
97,65.0
98,62.0
99,62.0
100,70.0
101,74.0
102,55.0
103,47.0
104,49.0
105,57.0
106,72.0
107,61.0
108,106.0
109,100.0
110,88.0
111,104.0
112,76.0
113,68.0
114,101.0
115,71.0
116,166.0
117,106.0
118,84.0
119,84.0
120,88.0
121,90.0
122,107.0
123,115.0
124,90.0
125,98.0
126,68.0
127,88.0
128,95.0
129,74.0
130,99.0
131,109.0
132,87.0
133,80.0
134,72.0
135,93.0
136,63.0
137,77.0
138,97.0
139,99.0
140,77.0
141,67.0
142,74.0
143,82.0
144,86.0
145,76.0
146,80.0
147,70.0
148,67.0
149,94.0
150,76.0
151,86.0
152,103.0
153,72.0
154,70.0
155,66.0
156,82.0
157,65.0
158,132.0
159,64.0
160,85.0
161,78.0
162,65.0
163,65.0
164,60.0
165,102.0
166,98.0
167,122.0
168,108.0
169,85.0
170,66.0
171,101.0
172,90.0
173,114.0
174,93.0
175,72.0
176,78.0
177,200.0
178,200.0
179,132.0
180,100.0
181,200.0
182,57.0
183,191.0
184,62.0
185,200.0
186,200.0
187,130.0
188,89.0
189,124.0
190,123.0
191,200.0
192,200.0
193,200.0
194,102.0
195,79.0
196,141.0
197,200.0
198,81.0
199,200.0
200,200.0
201,113.0
202,106.0
203,200.0
204,200.0
205,86.0
206,200.0
207,200.0
208,73.0
209,178.0
210,149.0
211,200.0
212,89.0
213,78.0
214,200.0
215,200.0
216,147.0
217,200.0
218,200.0
219,77.0
220,116.0
221,161.0
222,186.0
223,164.0
224,153.0
225,144.0
226,130.0
227,200.0
228,125.0
229,120.0
230,200.0
231,159.0
232,160.0
233,191.0
234,171.0
235,200.0
236,200.0
237,124.0
238,200.0
239,159.0
240,155.0
241,200.0
242,200.0
243,200.0
244,200.0
245,200.0
246,144.0
247,160.0
248,197.0
249,151.0
250,148.0
251,100.0
252,124.0
253,200.0
254,145.0
255,200.0
256,75.0
257,200.0
258,200.0
259,200.0
260,154.0
261,150.0
262,200.0
263,183.0
264,200.0
265,200.0
266,200.0
267,200.0
268,200.0
269,200.0
270,113.0
271,200.0
272,200.0
273,200.0
274,155.0
275,153.0
276,200.0
277,200.0
278,181.0
279,200.0
280,200.0
281,185.0
282,99.0
283,168.0
284,200.0
285,200.0
286,117.0
287,200.0
288,200.0
289,187.0
290,200.0
291,200.0
292,200.0
293,177.0
294,200.0
295,137.0
296,200.0
297,200.0
298,200.0
299,77.0
300,82.0
301,67.0
302,178.0
303,187.0
304,190.0
305,200.0
306,200.0
307,200.0
308,154.0
309,151.0
310,200.0
311,200.0
312,200.0
313,200.0
314,200.0
315,200.0
316,113.0
317,200.0
318,200.0
319,200.0
320,109.0
321,200.0
322,164.0
323,124.0
324,200.0
325,200.0
326,200.0
327,200.0
328,200.0
329,200.0
330,200.0
331,158.0
332,109.0
333,200.0
334,155.0
335,200.0
336,159.0
337,200.0
338,200.0
339,167.0
340,200.0
341,200.0
342,200.0
343,200.0
344,113.0
345,200.0
346,116.0
347,143.0
348,81.0
349,200.0
350,200.0
351,200.0
352,200.0
353,145.0
354,106.0
355,200.0
356,200.0
357,137.0
358,139.0
359,121.0
360,85.0
361,189.0
362,200.0
363,116.0
364,113.0
365,141.0
366,123.0
367,104.0
