step,value
0,12.0
1,9.0
2,9.0
3,10.0
4,11.0
5,10.0
6,9.0
7,9.0
8,18.0
9,47.0
10,60.0
11,9.0
12,26.0
13,8.0
14,10.0
15,12.0
16,9.0
17,14.0
18,10.0
19,9.0
20,68.0
21,42.0
22,17.0
23,18.0
24,47.0
25,25.0
26,18.0
27,76.0
28,10.0
29,9.0
30,41.0
31,91.0
32,18.0
33,26.0
34,17.0
35,200.0
36,61.0
37,54.0
38,135.0
39,12.0
40,26.0
41,51.0
42,14.0
43,34.0
44,48.0
45,16.0
46,45.0
47,75.0
48,56.0
49,32.0
50,9.0
51,33.0
52,89.0
53,67.0
54,38.0
55,37.0
56,76.0
57,30.0
58,30.0
59,23.0
60,34.0
61,23.0
62,25.0
63,19.0
64,80.0
65,26.0
66,10.0
67,65.0
68,68.0
69,26.0
70,37.0
71,22.0
72,52.0
73,36.0
74,87.0
75,149.0
76,31.0
77,46.0
78,47.0
79,61.0
80,13.0
81,35.0
82,48.0
83,32.0
84,127.0
85,88.0
86,93.0
87,109.0
88,88.0
89,50.0
90,72.0
91,9.0
92,35.0
93,62.0
94,65.0
95,8.0
96,34.0
97,62.0
98,200.0
99,76.0
100,48.0
101,98.0
102,47.0
103,36.0
104,9.0
105,129.0
106,25.0
107,17.0
108,38.0
109,58.0
110,47.0
111,65.0
112,28.0
113,31.0
114,45.0
115,29.0
116,143.0
117,200.0
118,168.0
119,161.0
120,159.0
121,38.0
122,44.0
123,44.0
124,37.0
125,84.0
126,44.0
127,30.0
128,30.0
129,44.0
130,39.0
131,43.0
132,59.0
133,46.0
134,77.0
135,8.0
136,39.0
137,37.0
138,31.0
139,42.0
140,42.0
141,55.0
142,41.0
143,47.0
144,21.0
145,46.0
146,42.0
147,49.0
148,36.0
149,38.0
150,11.0
151,33.0
152,53.0
153,42.0
154,39.0
155,61.0
156,106.0
157,35.0
158,73.0
159,55.0
160,25.0
161,146.0
162,36.0
163,131.0
164,42.0
165,145.0
166,31.0
167,63.0
168,130.0
169,49.0
170,101.0
171,49.0
172,54.0
173,99.0
174,42.0
175,66.0
176,51.0
177,126.0
178,94.0
179,90.0
180,72.0
181,77.0
182,53.0
183,140.0
184,40.0
185,39.0
186,32.0
187,59.0
188,60.0
189,23.0
190,32.0
191,70.0
192,45.0
193,83.0
194,40.0
195,52.0
196,37.0
197,110.0
198,79.0
199,65.0
200,90.0
201,50.0
202,102.0
203,76.0
204,79.0
205,87.0
206,178.0
207,54.0
208,71.0
209,119.0
210,78.0
211,92.0
212,110.0
213,94.0
214,88.0
215,121.0
216,102.0
217,41.0
218,38.0
219,45.0
220,63.0
221,105.0
222,95.0
223,73.0
224,51.0
225,62.0
226,66.0
227,81.0
228,40.0
229,86.0
230,60.0
231,92.0
232,139.0
233,106.0
234,59.0
235,64.0
236,144.0
237,51.0
238,104.0
239,73.0
240,76.0
241,75.0
242,81.0
243,95.0
244,150.0
245,86.0
246,59.0
247,82.0
248,51.0
249,75.0
250,27.0
251,67.0
252,40.0
253,65.0
254,67.0
255,107.0
256,125.0
257,90.0
258,79.0
259,58.0
260,74.0
261,74.0
262,63.0
263,49.0
264,51.0
265,63.0
266,89.0
267,78.0
268,78.0
269,86.0
270,37.0
271,94.0
272,90.0
273,83.0
274,82.0
275,93.0
276,88.0
277,110.0
278,96.0
279,110.0
280,82.0
281,121.0
282,111.0
283,89.0
284,83.0
285,112.0
286,119.0
287,101.0
288,86.0
289,61.0
290,93.0
291,118.0
292,79.0
293,100.0
294,87.0
295,125.0
296,46.0
297,33.0
298,101.0
299,91.0
300,101.0
301,130.0
302,67.0
303,119.0
304,121.0
305,88.0
306,119.0
307,113.0
308,120.0
309,89.0
310,94.0
311,93.0
312,111.0
313,87.0
314,111.0
315,96.0
316,125.0
317,91.0
318,93.0
319,113.0
320,91.0
321,97.0
322,94.0
323,77.0
324,70.0
325,74.0
326,41.0
327,96.0
328,67.0
329,69.0
330,100.0
331,155.0
332,95.0
333,103.0
334,113.0
335,91.0
336,68.0
337,93.0
338,137.0
339,99.0
340,88.0
341,88.0
342,83.0
343,79.0
344,75.0
345,90.0
346,146.0
347,94.0
348,98.0
349,80.0
350,89.0
351,111.0
352,63.0
353,90.0
354,82.0
355,69.0
356,114.0
357,79.0
358,74.0
359,142.0
360,84.0
361,109.0
362,93.0
363,109.0
364,114.0
365,71.0
366,86.0
367,78.0
368,133.0
369,163.0
370,84.0
371,94.0
372,79.0
373,72.0
374,106.0
375,116.0
376,109.0
377,115.0
378,126.0
379,100.0
380,103.0
381,97.0
382,60.0
383,62.0
384,76.0
385,129.0
386,82.0
387,99.0
388,89.0
389,114.0
390,125.0
391,84.0
392,94.0
393,90.0
394,115.0
395,94.0
396,99.0
397,79.0
