step,value
0,9.0
1,10.0
2,10.0
3,26.0
4,68.0
5,22.0
6,20.0
7,28.0
8,65.0
9,58.0
10,64.0
11,71.0
12,46.0
13,31.0
14,21.0
15,30.0
16,97.0
17,49.0
18,46.0
19,29.0
20,41.0
21,51.0
22,30.0
23,91.0
24,100.0
25,119.0
26,39.0
27,35.0
28,36.0
29,28.0
30,34.0
31,63.0
32,30.0
33,36.0
34,26.0
35,32.0
36,25.0
37,28.0
38,67.0
39,55.0
40,76.0
41,40.0
42,122.0
43,45.0
44,29.0
45,37.0
46,35.0
47,77.0
48,35.0
49,147.0
50,28.0
51,33.0
52,33.0
53,38.0
54,39.0
55,31.0
56,31.0
57,39.0
58,111.0
59,35.0
60,117.0
61,98.0
62,32.0
63,52.0
64,36.0
65,68.0
66,36.0
67,77.0
68,66.0
69,34.0
70,37.0
71,51.0
72,73.0
73,41.0
74,35.0
75,64.0
76,45.0
77,64.0
78,37.0
79,38.0
80,67.0
81,29.0
82,32.0
83,35.0
84,36.0
85,30.0
86,88.0
87,47.0
88,51.0
89,108.0
90,45.0
91,28.0
92,35.0
93,49.0
94,32.0
95,29.0
96,75.0
97,81.0
98,66.0
99,46.0
100,27.0
101,56.0
102,41.0
103,56.0
104,46.0
105,35.0
106,30.0
107,46.0
108,33.0
109,39.0
110,96.0
111,23.0
112,33.0
113,48.0
114,48.0
115,47.0
116,55.0
117,43.0
118,47.0
119,83.0
120,45.0
121,37.0
122,84.0
123,140.0
124,29.0
125,52.0
126,37.0
127,54.0
128,32.0
129,43.0
130,30.0
131,53.0
132,33.0
133,82.0
134,99.0
135,68.0
136,66.0
137,48.0
138,33.0
139,31.0
140,24.0
141,48.0
142,32.0
143,31.0
144,31.0
145,92.0
146,21.0
147,36.0
148,52.0
149,67.0
150,42.0
151,57.0
152,27.0
153,37.0
154,33.0
155,67.0
156,31.0
157,62.0
158,30.0
159,27.0
160,125.0
161,30.0
162,35.0
163,96.0
164,73.0
165,28.0
166,29.0
167,31.0
168,95.0
169,54.0
170,47.0
171,73.0
172,52.0
173,39.0
174,30.0
175,48.0
176,122.0
177,43.0
178,51.0
179,53.0
180,58.0
181,72.0
182,34.0
183,90.0
184,44.0
185,135.0
186,32.0
187,33.0
188,49.0
189,92.0
190,78.0
191,58.0
192,80.0
193,32.0
194,33.0
195,28.0
196,89.0
197,52.0
198,72.0
199,50.0
200,54.0
201,49.0
202,76.0
203,26.0
204,28.0
205,36.0
206,127.0
207,73.0
208,46.0
209,43.0
210,82.0
211,63.0
212,87.0
213,143.0
214,43.0
215,200.0
216,200.0
217,88.0
218,200.0
219,200.0
220,42.0
221,200.0
222,41.0
223,193.0
224,181.0
225,88.0
226,85.0
227,68.0
228,55.0
229,200.0
230,73.0
231,39.0
232,200.0
233,33.0
234,116.0
235,50.0
236,148.0
237,117.0
238,108.0
239,90.0
240,175.0
241,55.0
242,163.0
243,40.0
244,65.0
245,52.0
246,95.0
247,47.0
248,106.0
249,93.0
250,52.0
251,115.0
252,200.0
253,38.0
254,38.0
255,48.0
256,36.0
257,111.0
258,139.0
259,155.0
260,77.0
