step,value
0,28.0
1,8.0
2,9.0
3,10.0
4,12.0
5,9.0
6,9.0
7,9.0
8,10.0
9,11.0
10,10.0
11,10.0
12,9.0
13,9.0
14,10.0
15,9.0
16,9.0
17,10.0
18,9.0
19,9.0
20,10.0
21,10.0
22,9.0
23,10.0
24,10.0
25,9.0
26,11.0
27,10.0
28,10.0
29,10.0
30,10.0
31,9.0
32,9.0
33,8.0
34,11.0
35,9.0
36,8.0
37,9.0
38,10.0
39,9.0
40,9.0
41,10.0
42,9.0
43,9.0
44,11.0
45,8.0
46,10.0
47,8.0
48,9.0
49,10.0
50,10.0
51,10.0
52,10.0
53,8.0
54,9.0
55,9.0
56,10.0
57,8.0
58,10.0
59,8.0
60,9.0
61,9.0
62,11.0
63,10.0
64,9.0
65,10.0
66,8.0
67,9.0
68,10.0
69,10.0
70,9.0
71,10.0
72,10.0
73,10.0
74,10.0
75,10.0
76,9.0
77,10.0
78,10.0
79,10.0
80,9.0
81,9.0
82,9.0
83,10.0
84,10.0
85,10.0
86,11.0
87,9.0
88,10.0
89,9.0
90,10.0
91,10.0
92,10.0
93,10.0
94,10.0
95,11.0
96,10.0
97,10.0
98,11.0
99,33.0
100,11.0
101,11.0
102,10.0
103,10.0
104,10.0
105,10.0
106,11.0
107,10.0
108,9.0
109,10.0
110,9.0
111,10.0
112,10.0
113,10.0
114,10.0
115,10.0
116,10.0
117,10.0
118,10.0
119,10.0
120,10.0
121,10.0
122,9.0
123,10.0
124,10.0
125,10.0
126,11.0
127,10.0
128,10.0
129,9.0
130,10.0
131,13.0
132,11.0
133,10.0
134,27.0
135,11.0
136,11.0
137,10.0
138,10.0
139,10.0
140,19.0
141,9.0
142,13.0
143,10.0
144,9.0
145,16.0
146,105.0
147,91.0
148,11.0
149,16.0
150,87.0
151,39.0
152,10.0
153,100.0
154,15.0
155,25.0
156,84.0
157,22.0
158,38.0
159,76.0
160,27.0
161,16.0
162,39.0
163,76.0
164,115.0
165,93.0
166,86.0
167,14.0
168,40.0
169,57.0
170,170.0
171,88.0
172,33.0
173,168.0
174,29.0
175,114.0
176,23.0
177,123.0
178,36.0
179,62.0
180,38.0
181,82.0
182,49.0
183,78.0
184,84.0
185,15.0
186,41.0
187,89.0
188,33.0
189,135.0
190,118.0
191,95.0
192,41.0
193,200.0
194,41.0
195,23.0
196,44.0
197,53.0
198,83.0
199,36.0
200,30.0
201,114.0
202,81.0
203,54.0
204,20.0
205,32.0
206,46.0
207,20.0
208,113.0
209,18.0
210,105.0
211,38.0
212,34.0
213,24.0
214,122.0
215,134.0
216,40.0
217,29.0
218,19.0
219,44.0
220,32.0
221,151.0
222,40.0
223,142.0
224,26.0
225,39.0
226,26.0
227,156.0
228,126.0
229,125.0
230,28.0
