step,value
0,108.0
1,37.0
2,9.0
3,9.0
4,10.0
5,8.0
6,8.0
7,9.0
8,9.0
9,8.0
10,10.0
11,10.0
12,8.0
13,9.0
14,9.0
15,9.0
16,8.0
17,9.0
18,9.0
19,8.0
20,9.0
21,9.0
22,9.0
23,10.0
24,9.0
25,10.0
26,9.0
27,10.0
28,10.0
29,8.0
30,10.0
31,9.0
32,10.0
33,9.0
34,9.0
35,10.0
36,9.0
37,8.0
38,9.0
39,10.0
40,8.0
41,9.0
42,9.0
43,9.0
44,9.0
45,9.0
46,9.0
47,10.0
48,9.0
49,10.0
50,10.0
51,8.0
52,10.0
53,10.0
54,10.0
55,9.0
56,10.0
57,10.0
58,10.0
59,10.0
60,9.0
61,9.0
62,8.0
63,9.0
64,9.0
65,10.0
66,9.0
67,8.0
68,9.0
69,9.0
70,9.0
71,9.0
72,10.0
73,9.0
74,10.0
75,9.0
76,8.0
77,8.0
78,9.0
79,10.0
80,9.0
81,10.0
82,9.0
83,10.0
84,10.0
85,8.0
86,10.0
87,10.0
88,9.0
89,10.0
90,10.0
91,9.0
92,10.0
93,9.0
94,8.0
95,9.0
96,10.0
97,9.0
98,8.0
99,10.0
100,10.0
101,9.0
102,8.0
103,8.0
104,8.0
105,10.0
106,9.0
107,9.0
108,9.0
109,10.0
110,10.0
111,9.0
112,9.0
113,9.0
114,10.0
115,10.0
116,10.0
117,9.0
118,9.0
119,9.0
120,10.0
121,11.0
122,9.0
123,9.0
124,10.0
125,11.0
126,10.0
127,9.0
128,10.0
129,9.0
130,9.0
131,10.0
132,9.0
133,9.0
134,10.0
135,9.0
136,10.0
137,9.0
138,10.0
139,10.0
140,10.0
141,10.0
142,10.0
143,10.0
144,9.0
145,10.0
146,10.0
147,10.0
148,10.0
149,8.0
150,9.0
151,9.0
152,10.0
153,10.0
154,10.0
155,10.0
156,10.0
157,9.0
158,10.0
159,9.0
160,10.0
161,8.0
162,9.0
163,9.0
164,9.0
165,10.0
166,10.0
167,10.0
168,10.0
169,11.0
170,10.0
171,9.0
172,10.0
173,10.0
174,9.0
175,9.0
176,11.0
177,9.0
178,9.0
179,9.0
180,8.0
181,9.0
182,9.0
183,9.0
184,9.0
185,9.0
186,10.0
187,9.0
188,10.0
189,9.0
190,9.0
191,9.0
192,9.0
193,10.0
194,9.0
195,9.0
196,8.0
197,9.0
198,9.0
199,9.0
200,9.0
201,9.0
202,10.0
203,8.0
204,8.0
205,8.0
206,8.0
207,8.0
208,8.0
209,9.0
210,10.0
211,10.0
212,19.0
213,83.0
214,44.0
215,44.0
216,20.0
217,42.0
218,58.0
219,25.0
220,60.0
221,18.0
222,26.0
223,47.0
224,23.0
225,27.0
226,23.0
227,19.0
228,25.0
229,25.0
230,21.0
231,26.0
232,10.0
233,40.0
234,131.0
235,37.0
236,38.0
237,19.0
238,52.0
239,54.0
240,17.0
241,37.0
242,10.0
243,17.0
244,42.0
245,24.0
246,32.0
247,16.0
248,12.0
249,28.0
250,26.0
251,56.0
252,11.0
253,62.0
254,11.0
255,16.0
256,51.0
257,26.0
258,11.0
259,13.0
260,22.0
261,10.0
262,27.0
263,54.0
264,13.0
265,23.0
266,11.0
267,10.0
268,11.0
