step,value
0,9.0
1,10.0
2,10.0
3,9.0
4,10.0
5,10.0
6,10.0
7,9.0
8,10.0
9,10.0
10,10.0
11,8.0
12,9.0
13,10.0
14,9.0
15,22.0
16,28.0
17,27.0
18,13.0
19,11.0
20,36.0
21,11.0
22,25.0
23,10.0
24,26.0
25,11.0
26,12.0
27,10.0
28,11.0
29,10.0
30,10.0
31,25.0
32,28.0
33,25.0
34,24.0
35,23.0
36,25.0
37,17.0
38,25.0
39,22.0
40,25.0
41,28.0
42,27.0
43,21.0
44,25.0
45,21.0
46,23.0
47,18.0
48,17.0
49,55.0
50,28.0
51,20.0
52,18.0
53,23.0
54,45.0
55,45.0
56,26.0
57,27.0
58,20.0
59,30.0
60,20.0
61,16.0
62,14.0
63,31.0
64,35.0
65,21.0
66,31.0
67,19.0
68,23.0
69,31.0
70,30.0
71,32.0
72,44.0
73,57.0
74,35.0
75,37.0
76,146.0
77,43.0
78,20.0
79,113.0
80,92.0
81,28.0
82,24.0
83,43.0
84,132.0
85,34.0
86,32.0
87,32.0
88,40.0
89,30.0
90,29.0
91,55.0
92,48.0
93,31.0
94,26.0
95,140.0
96,177.0
97,51.0
98,27.0
99,26.0
100,200.0
101,29.0
102,200.0
103,200.0
104,40.0
105,74.0
106,138.0
107,51.0
108,29.0
109,200.0
110,180.0
111,200.0
112,200.0
113,200.0
114,61.0
115,200.0
116,200.0
117,200.0
118,171.0
119,189.0
120,174.0
121,183.0
122,178.0
123,166.0
124,116.0
125,197.0
126,172.0
127,159.0
128,196.0
129,159.0
130,126.0
131,107.0
132,136.0
133,141.0
134,113.0
135,130.0
136,126.0
137,127.0
138,151.0
139,134.0
140,127.0
141,132.0
142,158.0
143,164.0
144,194.0
145,200.0
146,154.0
147,114.0
148,137.0
149,152.0
150,200.0
151,135.0
152,141.0
153,117.0
154,192.0
155,147.0
156,136.0
157,141.0
158,105.0
159,110.0
160,176.0
161,143.0
162,200.0
163,127.0
164,137.0
165,134.0
166,149.0
167,140.0
168,152.0
169,129.0
170,138.0
171,123.0
172,174.0
173,129.0
174,139.0
175,123.0
176,128.0
177,143.0
178,200.0
179,144.0
180,136.0
181,139.0
182,149.0
183,124.0
184,117.0
185,141.0
186,126.0
187,145.0
188,134.0
189,165.0
190,135.0
191,163.0
192,132.0
193,155.0
194,130.0
195,156.0
196,144.0
197,158.0
198,129.0
199,132.0
200,126.0
201,130.0
202,131.0
203,138.0
204,123.0
205,132.0
206,156.0
207,132.0
208,129.0
209,134.0
210,117.0
211,145.0
212,150.0
213,126.0
214,172.0
215,200.0
216,200.0
217,156.0
218,166.0
219,142.0
220,150.0
221,127.0
222,135.0
223,151.0
224,173.0
225,138.0
226,125.0
227,133.0
228,143.0
229,143.0
230,145.0
231,131.0
232,152.0
233,135.0
234,142.0
235,154.0
236,145.0
237,148.0
238,158.0
239,122.0
240,165.0
241,141.0
242,134.0
243,139.0
244,134.0
245,138.0
246,130.0
247,131.0
248,121.0
249,121.0
250,142.0
251,136.0
252,157.0
253,159.0
254,136.0
255,148.0
256,120.0
257,133.0
258,159.0
259,137.0
260,133.0
