step,value
0,29.0
1,9.0
2,8.0
3,10.0
4,10.0
5,9.0
6,9.0
7,11.0
8,9.0
9,9.0
10,10.0
11,15.0
12,60.0
13,9.0
14,33.0
15,12.0
16,77.0
17,18.0
18,20.0
19,65.0
20,26.0
21,18.0
22,19.0
23,174.0
24,14.0
25,25.0
26,20.0
27,14.0
28,166.0
29,19.0
30,52.0
31,56.0
32,42.0
33,44.0
34,16.0
35,108.0
36,10.0
37,102.0
38,54.0
39,85.0
40,54.0
41,200.0
42,66.0
43,80.0
44,32.0
45,62.0
46,96.0
47,23.0
48,183.0
49,113.0
50,200.0
51,97.0
52,95.0
53,60.0
54,80.0
55,73.0
56,194.0
57,200.0
58,95.0
59,74.0
60,73.0
61,129.0
62,73.0
63,116.0
64,21.0
65,96.0
66,112.0
67,200.0
68,200.0
69,123.0
70,137.0
71,109.0
72,107.0
73,83.0
74,161.0
75,167.0
76,200.0
77,200.0
78,160.0
79,193.0
80,164.0
81,200.0
82,200.0
83,200.0
84,133.0
85,200.0
86,200.0
87,200.0
88,200.0
89,186.0
90,170.0
91,156.0
92,173.0
93,200.0
94,200.0
95,133.0
96,200.0
97,200.0
98,200.0
99,200.0
100,154.0
101,200.0
102,155.0
103,184.0
104,173.0
105,180.0
106,200.0
107,128.0
108,174.0
109,174.0
110,163.0
111,195.0
112,167.0
113,119.0
114,103.0
115,200.0
116,141.0
117,132.0
118,200.0
119,163.0
120,200.0
121,185.0
122,200.0
123,200.0
124,129.0
125,164.0
126,200.0
127,200.0
128,196.0
129,125.0
130,161.0
131,181.0
132,177.0
133,200.0
134,147.0
135,200.0
136,192.0
137,200.0
138,200.0
139,200.0
140,161.0
141,200.0
142,200.0
143,200.0
144,200.0
145,200.0
146,200.0
147,200.0
148,166.0
149,200.0
150,200.0
151,112.0
152,200.0
153,124.0
154,122.0
155,200.0
156,114.0
157,190.0
158,196.0
159,145.0
160,200.0
161,200.0
162,171.0
163,200.0
164,200.0
165,200.0
166,200.0
167,200.0
168,200.0
169,194.0
170,200.0
171,200.0
172,155.0
173,200.0
174,200.0
175,177.0
176,200.0
177,135.0
178,170.0
179,154.0
180,186.0
181,200.0
182,200.0
183,193.0
184,200.0
185,171.0
186,200.0
187,200.0
188,170.0
189,138.0
190,137.0
191,154.0
192,200.0
193,143.0
194,200.0
195,196.0
196,169.0
197,200.0
198,155.0
199,200.0
200,188.0
201,200.0
202,200.0
203,179.0
204,200.0
205,200.0
206,200.0
207,200.0
208,200.0
209,200.0
210,149.0
211,200.0
212,200.0
213,174.0
214,200.0
215,154.0
216,200.0
217,200.0
218,141.0
219,159.0
220,175.0
221,200.0
222,129.0
223,200.0
224,200.0
225,181.0
226,200.0
227,200.0
228,200.0
229,200.0
230,200.0
231,200.0
232,147.0
233,164.0
234,200.0
235,143.0
236,134.0
237,112.0
238,195.0
239,200.0
240,200.0
241,200.0
242,170.0
243,200.0
244,188.0
245,186.0
246,200.0
247,165.0
248,151.0
249,194.0
250,200.0
251,200.0
252,183.0
253,188.0
254,167.0
255,152.0
256,166.0
257,182.0
258,200.0
259,177.0
260,200.0
261,200.0
262,200.0
263,200.0
264,200.0
265,200.0
266,200.0
267,200.0
268,200.0
269,155.0
270,146.0
271,167.0
272,164.0
273,151.0
274,177.0
275,169.0
276,131.0
277,114.0
278,200.0
279,159.0
280,116.0
281,123.0
282,160.0
283,136.0
284,129.0
285,176.0
286,129.0
287,128.0
288,124.0
289,134.0
290,146.0
291,171.0
292,195.0
293,171.0
294,148.0
295,160.0
296,131.0
297,132.0
298,179.0
299,200.0
300,172.0
301,200.0
302,200.0
303,166.0
304,153.0
305,135.0
306,151.0
307,198.0
308,144.0
309,133.0
310,138.0
311,142.0
312,200.0
313,200.0
314,164.0
315,165.0
316,153.0
317,153.0
318,165.0
319,200.0
320,200.0
321,154.0
322,164.0
323,165.0
324,175.0
325,192.0
326,200.0
327,182.0
328,200.0
329,200.0
330,161.0
331,186.0
332,179.0
333,171.0
334,186.0
335,200.0
336,183.0
337,172.0
338,180.0
339,161.0
340,148.0
341,165.0
342,155.0
343,140.0
344,167.0
345,166.0
346,161.0
347,188.0
348,174.0
349,193.0
350,200.0
351,200.0
352,180.0
353,185.0
354,174.0
355,186.0
356,176.0
357,200.0
358,200.0
359,200.0
360,200.0
361,200.0
362,200.0
363,179.0
364,198.0
365,200.0
366,200.0
367,200.0
368,200.0
369,187.0
370,172.0
371,183.0
372,157.0
373,166.0
374,181.0
375,177.0
376,200.0
377,200.0
378,200.0
379,188.0
380,200.0
381,200.0
382,200.0
383,200.0
384,200.0
385,200.0
386,200.0
387,200.0
388,200.0
389,200.0
390,200.0
391,200.0
392,200.0
393,200.0
394,200.0
395,200.0
396,200.0
397,200.0
