step,value
0,9.0
1,9.0
2,10.0
3,10.0
4,9.0
5,10.0
6,9.0
7,15.0
8,9.0
9,26.0
10,26.0
11,30.0
12,16.0
13,17.0
14,37.0
15,45.0
16,44.0
17,15.0
18,25.0
19,26.0
20,19.0
21,14.0
22,57.0
23,54.0
24,9.0
25,15.0
26,13.0
27,31.0
28,17.0
29,19.0
30,46.0
31,55.0
32,76.0
33,115.0
34,19.0
35,56.0
36,36.0
37,31.0
38,49.0
39,62.0
40,91.0
41,55.0
42,46.0
43,39.0
44,17.0
45,200.0
46,40.0
47,64.0
48,76.0
49,79.0
50,94.0
51,130.0
52,117.0
53,76.0
54,88.0
55,156.0
56,94.0
