step,value
0,9.0
1,46.0
2,14.0
3,10.0
4,14.0
5,54.0
6,38.0
7,46.0
8,51.0
9,34.0
10,10.0
11,9.0
12,47.0
13,37.0
14,33.0
15,47.0
16,34.0
17,36.0
18,27.0
19,62.0
20,23.0
21,41.0
22,46.0
23,48.0
24,50.0
25,49.0
26,52.0
27,45.0
28,66.0
29,82.0
30,71.0
31,64.0
32,72.0
33,62.0
34,71.0
35,79.0
36,87.0
37,68.0
38,37.0
39,23.0
40,79.0
41,63.0
42,19.0
43,31.0
44,52.0
45,35.0
46,62.0
47,76.0
48,59.0
49,27.0
50,40.0
51,106.0
52,161.0
53,44.0
54,109.0
55,152.0
56,119.0
57,62.0
58,102.0
59,177.0
60,55.0
61,55.0
62,89.0
63,81.0
64,100.0
65,128.0
66,171.0
67,176.0
68,200.0
69,111.0
70,200.0
71,125.0
72,169.0
73,200.0
74,200.0
75,200.0
76,146.0
77,164.0
78,200.0
79,108.0
80,150.0
81,200.0
82,200.0
83,189.0
84,103.0
85,110.0
86,77.0
87,158.0
88,200.0
89,200.0
90,153.0
91,200.0
92,200.0
93,51.0
94,100.0
95,140.0
96,133.0
97,92.0
98,94.0
99,200.0
100,183.0
101,110.0
102,164.0
103,146.0
104,116.0
105,158.0
106,126.0
107,145.0
108,160.0
109,165.0
110,119.0
111,200.0
112,97.0
113,168.0
114,138.0
115,137.0
116,168.0
117,200.0
118,200.0
119,200.0
120,200.0
121,200.0
122,94.0
123,200.0
124,200.0
125,183.0
126,200.0
127,200.0
128,146.0
129,166.0
130,170.0
131,109.0
132,200.0
133,200.0
134,200.0
135,200.0
136,200.0
137,162.0
138,132.0
139,200.0
140,200.0
141,179.0
142,138.0
143,119.0
144,118.0
145,131.0
146,161.0
147,183.0
148,200.0
149,200.0
150,166.0
151,148.0
152,186.0
153,195.0
154,200.0
155,195.0
156,153.0
157,124.0
158,200.0
159,200.0
160,159.0
161,146.0
162,200.0
163,145.0
164,200.0
165,123.0
166,139.0
167,167.0
168,200.0
169,200.0
170,200.0
171,200.0
172,200.0
173,200.0
174,200.0
175,200.0
176,134.0
177,200.0
178,200.0
179,200.0
180,200.0
181,154.0
182,200.0
183,200.0
184,200.0
185,200.0
186,200.0
187,186.0
188,172.0
189,135.0
190,165.0
191,172.0
192,174.0
193,169.0
194,200.0
195,157.0
196,158.0
197,170.0
198,181.0
199,180.0
200,182.0
201,200.0
202,101.0
203,133.0
204,161.0
205,165.0
206,200.0
207,197.0
208,153.0
209,156.0
210,170.0
211,146.0
212,163.0
213,200.0
214,141.0
215,160.0
216,116.0
217,124.0
218,191.0
219,144.0
220,200.0
221,170.0
222,200.0
223,148.0
224,158.0
225,157.0
226,196.0
227,117.0
228,200.0
229,199.0
230,176.0
231,129.0
232,200.0
233,200.0
234,151.0
235,174.0
236,155.0
237,200.0
238,197.0
239,200.0
240,200.0
241,200.0
242,200.0
243,200.0
244,167.0
245,172.0
246,150.0
247,162.0
248,161.0
249,200.0
250,200.0
251,200.0
252,155.0
253,158.0
254,200.0
255,194.0
256,124.0
257,136.0
258,200.0
259,200.0
260,181.0
261,200.0
262,200.0
263,144.0
264,194.0
265,200.0
266,129.0
267,200.0
268,149.0
269,200.0
270,200.0
271,188.0
272,200.0
273,200.0
274,182.0
275,147.0
276,161.0
277,191.0
278,189.0
279,200.0
280,200.0
281,200.0
282,200.0
283,200.0
284,200.0
285,197.0
286,200.0
287,169.0
288,200.0
289,193.0
290,178.0
291,200.0
292,200.0
293,145.0
294,200.0
295,200.0
296,200.0
297,152.0
298,162.0
299,200.0
300,157.0
301,200.0
302,200.0
303,178.0
304,200.0
305,175.0
306,120.0
307,200.0
308,200.0
309,191.0
310,167.0
311,200.0
312,195.0
313,200.0
314,200.0
315,167.0
316,188.0
317,174.0
318,198.0
319,200.0
320,198.0
321,200.0
322,200.0
323,200.0
324,200.0
325,199.0
326,200.0
327,189.0
328,199.0
329,155.0
330,159.0
331,161.0
332,200.0
333,200.0
334,200.0
335,172.0
336,200.0
337,200.0
338,200.0
339,155.0
340,200.0
341,200.0
342,200.0
343,200.0
344,200.0
345,200.0
346,200.0
347,200.0
348,200.0
349,200.0
350,200.0
351,200.0
352,200.0
353,200.0
354,200.0
355,168.0
356,200.0
357,200.0
358,187.0
359,200.0
360,200.0
361,162.0
362,200.0
363,200.0
364,200.0
365,200.0
366,151.0
367,200.0
368,175.0
369,151.0
370,200.0
371,200.0
372,200.0
373,161.0
374,163.0
375,200.0
376,200.0
377,200.0
378,159.0
379,200.0
380,136.0
381,200.0
382,200.0
383,189.0
384,200.0
385,200.0
386,200.0
387,200.0
388,183.0
389,200.0
390,200.0
391,140.0
392,200.0
393,200.0
394,200.0
395,170.0
396,200.0
397,200.0
398,200.0
399,200.0
400,168.0
401,192.0
402,200.0
403,200.0
404,132.0
405,200.0
406,200.0
407,200.0
408,178.0
409,200.0
410,200.0
411,200.0
412,190.0
413,200.0
414,199.0
415,191.0
416,200.0
417,200.0
418,200.0
419,200.0
420,200.0
421,200.0
422,200.0
423,200.0
424,150.0
425,200.0
426,191.0
427,200.0
428,200.0
429,200.0
430,154.0
431,200.0
432,200.0
433,200.0
434,200.0
435,182.0
436,199.0
437,200.0
438,200.0
439,200.0
440,200.0
441,184.0
442,200.0
443,176.0
444,200.0
445,200.0
446,200.0
447,170.0
448,200.0
449,164.0
450,200.0
451,200.0
452,200.0
453,200.0
454,200.0
455,163.0
456,200.0
457,139.0
458,200.0
459,187.0
460,200.0
461,156.0
462,147.0
463,138.0
464,174.0
465,200.0
466,200.0
467,125.0
468,176.0
469,200.0
470,200.0
471,200.0
472,200.0
473,200.0
474,200.0
475,200.0
476,151.0
477,159.0
478,191.0
479,191.0
480,195.0
481,168.0
482,191.0
483,200.0
484,200.0
485,200.0
486,155.0
487,200.0
488,200.0
489,185.0
