step,value
0,13.0
1,22.0
2,13.0
3,9.0
4,19.0
5,12.0
6,10.0
7,11.0
8,9.0
9,10.0
10,20.0
11,10.0
12,11.0
13,10.0
14,10.0
15,90.0
16,60.0
17,51.0
18,200.0
19,48.0
20,49.0
21,200.0
22,200.0
23,200.0
24,66.0
25,63.0
26,67.0
27,68.0
28,96.0
29,23.0
30,43.0
31,44.0
32,87.0
33,58.0
34,85.0
35,76.0
36,84.0
37,200.0
38,46.0
39,95.0
40,180.0
41,181.0
42,87.0
43,119.0
44,91.0
45,200.0
46,200.0
47,200.0
48,39.0
49,65.0
50,45.0
51,200.0
52,200.0
53,91.0
54,64.0
55,117.0
56,50.0
57,105.0
58,200.0
59,110.0
60,200.0
61,48.0
62,200.0
63,200.0
64,172.0
65,198.0
66,93.0
67,200.0
68,83.0
69,108.0
70,85.0
71,200.0
72,83.0
73,84.0
74,86.0
75,77.0
76,200.0
77,120.0
78,75.0
79,129.0
80,200.0
81,80.0
82,145.0
83,125.0
84,200.0
85,101.0
86,126.0
87,102.0
88,200.0
89,88.0
90,64.0
91,167.0
92,101.0
93,139.0
94,104.0
95,200.0
96,109.0
97,200.0
98,106.0
99,133.0
100,200.0
101,157.0
102,200.0
103,122.0
104,127.0
105,100.0
106,200.0
107,115.0
108,200.0
109,126.0
110,200.0
111,200.0
112,200.0
113,200.0
114,200.0
115,200.0
116,200.0
117,200.0
118,200.0
119,130.0
120,200.0
121,110.0
122,102.0
123,121.0
124,200.0
125,200.0
126,200.0
127,200.0
128,101.0
129,200.0
130,150.0
131,200.0
132,160.0
133,200.0
134,200.0
135,200.0
136,200.0
137,200.0
138,200.0
139,200.0
140,200.0
141,200.0
142,200.0
143,200.0
144,144.0
145,174.0
146,139.0
147,141.0
148,200.0
149,200.0
150,200.0
151,200.0
152,180.0
153,200.0
154,200.0
155,162.0
156,200.0
157,200.0
158,200.0
159,200.0
160,200.0
161,200.0
162,159.0
163,200.0
164,200.0
165,200.0
166,164.0
167,200.0
168,200.0
169,200.0
170,200.0
171,200.0
172,200.0
173,200.0
174,187.0
175,200.0
176,200.0
177,200.0
178,200.0
179,200.0
180,138.0
181,200.0
182,200.0
183,200.0
184,200.0
185,200.0
186,200.0
187,200.0
188,200.0
189,200.0
190,146.0
191,200.0
192,140.0
193,114.0
194,169.0
195,200.0
196,200.0
197,137.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,200.0
204,200.0
205,200.0
206,160.0
207,200.0
208,200.0
209,200.0
210,200.0
211,122.0
212,200.0
213,200.0
214,129.0
215,200.0
216,200.0
217,200.0
218,141.0
219,200.0
220,200.0
221,200.0
222,155.0
223,200.0
224,147.0
225,155.0
226,200.0
227,200.0
228,200.0
229,200.0
230,200.0
231,167.0
232,200.0
233,200.0
234,200.0
235,200.0
236,200.0
237,200.0
238,200.0
239,155.0
240,200.0
241,200.0
242,200.0
243,200.0
244,200.0
245,200.0
246,200.0
247,200.0
248,200.0
249,161.0
250,200.0
251,200.0
252,147.0
253,200.0
254,200.0
255,200.0
256,135.0
257,200.0
258,160.0
259,200.0
260,123.0
261,200.0
262,200.0
263,200.0
264,161.0
265,200.0
266,200.0
267,200.0
268,200.0
269,200.0
270,200.0
271,200.0
