step,value
0,17.0
1,18.0
2,26.0
3,13.0
4,34.0
5,33.0
6,12.0
7,15.0
8,11.0
9,17.0
10,24.0
11,24.0
12,29.0
13,9.0
14,16.0
15,102.0
16,31.0
17,25.0
18,55.0
19,65.0
20,41.0
21,82.0
22,155.0
23,37.0
24,30.0
25,36.0
26,95.0
27,76.0
28,31.0
29,28.0
30,47.0
31,44.0
32,42.0
33,33.0
34,52.0
35,85.0
36,41.0
37,41.0
38,72.0
39,85.0
40,40.0
41,64.0
42,71.0
43,112.0
44,121.0
45,38.0
46,61.0
47,34.0
48,42.0
49,42.0
50,45.0
51,26.0
52,36.0
53,147.0
54,101.0
55,36.0
56,109.0
57,91.0
58,91.0
59,67.0
60,36.0
61,52.0
62,76.0
63,112.0
64,46.0
65,132.0
66,66.0
67,29.0
68,48.0
69,36.0
70,74.0
71,61.0
72,56.0
73,70.0
74,55.0
75,88.0
76,45.0
77,69.0
78,43.0
79,33.0
80,29.0
81,50.0
82,42.0
83,42.0
84,43.0
85,101.0
86,68.0
87,34.0
88,74.0
89,46.0
90,89.0
91,63.0
92,37.0
93,65.0
94,38.0
95,36.0
96,85.0
97,38.0
98,47.0
99,71.0
100,56.0
101,75.0
102,30.0
103,35.0
104,118.0
105,135.0
106,50.0
107,49.0
108,38.0
109,142.0
110,70.0
111,55.0
112,200.0
113,28.0
114,45.0
115,37.0
116,52.0
117,53.0
118,58.0
119,130.0
120,55.0
121,82.0
122,151.0
123,41.0
124,66.0
125,72.0
126,96.0
127,60.0
128,140.0
129,53.0
130,79.0
131,54.0
132,113.0
133,49.0
134,148.0
135,119.0
136,112.0
137,69.0
138,154.0
139,176.0
140,66.0
141,60.0
142,46.0
143,78.0
144,200.0
145,121.0
146,200.0
147,118.0
148,81.0
149,147.0
150,119.0
151,200.0
152,116.0
153,165.0
154,134.0
155,139.0
156,174.0
157,109.0
158,108.0
159,127.0
160,78.0
161,200.0
162,138.0
163,131.0
164,121.0
165,69.0
166,86.0
167,76.0
168,200.0
169,200.0
170,50.0
171,84.0
172,54.0
173,70.0
174,79.0
175,56.0
176,86.0
177,125.0
178,105.0
179,179.0
180,165.0
181,200.0
182,200.0
183,193.0
184,200.0
185,200.0
186,200.0
187,171.0
188,161.0
189,139.0
190,134.0
191,145.0
192,136.0
193,157.0
194,123.0
195,150.0
196,123.0
197,137.0
198,127.0
199,129.0
200,148.0
201,157.0
202,138.0
203,156.0
204,162.0
205,156.0
206,200.0
207,142.0
208,171.0
209,162.0
210,162.0
211,143.0
212,172.0
213,154.0
214,163.0
215,137.0
216,172.0
217,144.0
218,166.0
219,160.0
220,153.0
221,163.0
222,170.0
223,177.0
224,175.0
225,158.0
