step,value
0,8.0
1,10.0
2,10.0
3,10.0
4,9.0
5,10.0
6,9.0
7,10.0
8,9.0
9,9.0
10,8.0
11,8.0
12,9.0
13,9.0
14,67.0
15,50.0
16,11.0
17,11.0
18,73.0
19,75.0
20,20.0
21,10.0
22,10.0
23,26.0
24,13.0
25,47.0
26,22.0
27,75.0
28,25.0
29,59.0
30,41.0
31,35.0
32,34.0
33,97.0
34,96.0
35,161.0
36,93.0
37,71.0
38,84.0
39,99.0
40,114.0
41,107.0
42,119.0
43,58.0
44,143.0
45,78.0
46,88.0
47,200.0
48,54.0
49,120.0
50,96.0
51,142.0
52,173.0
53,103.0
54,82.0
55,167.0
56,68.0
57,98.0
58,55.0
59,110.0
60,73.0
61,89.0
62,103.0
63,96.0
64,200.0
65,200.0
66,95.0
67,200.0
68,114.0
69,90.0
70,70.0
71,88.0
72,99.0
73,52.0
74,200.0
75,151.0
76,200.0
77,136.0
78,96.0
79,69.0
80,133.0
81,102.0
82,107.0
83,200.0
84,106.0
85,96.0
86,125.0
87,98.0
88,188.0
89,138.0
90,200.0
91,119.0
92,158.0
93,200.0
94,119.0
95,166.0
96,200.0
97,118.0
98,114.0
99,200.0
100,135.0
101,113.0
102,200.0
103,85.0
104,131.0
105,200.0
106,154.0
107,200.0
108,120.0
109,106.0
110,108.0
111,200.0
112,121.0
113,200.0
114,107.0
115,200.0
116,136.0
117,200.0
118,200.0
119,124.0
120,130.0
121,121.0
122,200.0
123,200.0
124,100.0
125,78.0
126,200.0
127,200.0
128,200.0
129,187.0
130,120.0
131,105.0
132,160.0
133,164.0
134,160.0
135,121.0
136,118.0
137,119.0
138,151.0
139,162.0
140,96.0
141,142.0
142,200.0
143,148.0
144,200.0
145,200.0
146,116.0
147,200.0
148,122.0
149,200.0
150,200.0
151,200.0
152,166.0
153,151.0
154,200.0
155,162.0
156,200.0
157,159.0
158,127.0
159,200.0
160,135.0
161,200.0
162,200.0
163,165.0
164,200.0
165,200.0
166,190.0
167,200.0
168,200.0
169,200.0
170,200.0
171,200.0
172,200.0
173,181.0
174,162.0
175,200.0
176,199.0
177,200.0
178,190.0
179,200.0
180,200.0
181,200.0
182,200.0
183,200.0
184,200.0
185,133.0
186,184.0
187,200.0
188,200.0
189,200.0
190,200.0
191,200.0
192,200.0
193,200.0
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
203,200.0
204,200.0
205,200.0
206,200.0
207,200.0
208,200.0
209,200.0
210,161.0
211,200.0
212,200.0
213,200.0
214,200.0
215,200.0
216,200.0
217,200.0
218,200.0
219,200.0
220,200.0
221,200.0
222,200.0
223,200.0
224,200.0
225,186.0
226,118.0
227,200.0
228,200.0
229,200.0
230,200.0
231,113.0
232,200.0
233,200.0
234,200.0
235,196.0
236,200.0
237,200.0
238,200.0
239,200.0
240,200.0
241,200.0
242,178.0
243,183.0
244,200.0
245,200.0
246,200.0
247,200.0
248,200.0
249,200.0
250,200.0
251,200.0
252,200.0
253,200.0
254,200.0
255,200.0
256,200.0
257,200.0
258,190.0
259,200.0
260,200.0
261,200.0
262,186.0
263,200.0
264,200.0
265,200.0
266,200.0
