step,value
0,32.0
1,10.0
2,49.0
3,16.0
4,9.0
5,12.0
6,26.0
7,11.0
8,52.0
9,9.0
10,72.0
11,23.0
12,46.0
13,9.0
14,41.0
15,30.0
16,45.0
17,50.0
18,34.0
19,59.0
20,80.0
21,49.0
22,61.0
23,61.0
24,54.0
25,115.0
26,144.0
27,154.0
28,77.0
29,55.0
30,33.0
31,32.0
32,93.0
33,79.0
34,126.0
35,166.0
36,142.0
37,44.0
38,49.0
39,114.0
40,141.0
41,180.0
42,98.0
43,32.0
44,102.0
45,34.0
46,145.0
47,48.0
48,106.0
49,44.0
50,97.0
51,32.0
52,41.0
53,74.0
54,25.0
55,128.0
56,30.0
57,96.0
58,49.0
59,42.0
60,54.0
61,67.0
62,58.0
63,36.0
64,52.0
65,53.0
66,50.0
67,40.0
68,64.0
69,36.0
70,34.0
71,49.0
72,67.0
73,56.0
74,43.0
75,120.0
76,72.0
77,101.0
78,68.0
79,52.0
80,40.0
81,141.0
82,93.0
83,53.0
84,65.0
85,66.0
86,36.0
87,69.0
88,81.0
89,61.0
90,70.0
91,54.0
92,83.0
93,88.0
94,88.0
95,60.0
96,95.0
97,43.0
98,52.0
99,48.0
100,66.0
101,81.0
102,121.0
103,61.0
104,63.0
105,70.0
106,48.0
107,79.0
108,57.0
109,151.0
110,70.0
111,36.0
112,106.0
113,117.0
114,110.0
115,63.0
116,91.0
117,51.0
118,58.0
119,123.0
120,200.0
121,164.0
122,131.0
123,182.0
124,61.0
125,56.0
126,150.0
127,139.0
128,49.0
129,124.0
130,131.0
131,98.0
132,66.0
133,69.0
134,84.0
135,92.0
136,164.0
137,144.0
138,200.0
139,187.0
140,119.0
141,113.0
142,197.0
143,73.0
144,132.0
145,124.0
146,193.0
147,169.0
148,200.0
149,200.0
150,200.0
151,151.0
152,121.0
153,117.0
154,132.0
155,194.0
156,200.0
157,86.0
158,119.0
159,200.0
160,200.0
161,152.0
162,200.0
163,83.0
164,126.0
165,191.0
166,73.0
167,56.0
168,145.0
169,196.0
170,195.0
171,200.0
172,144.0
173,66.0
174,200.0
175,148.0
176,140.0
177,143.0
178,150.0
179,200.0
180,200.0
181,200.0
182,200.0
183,200.0
184,103.0
185,200.0
186,200.0
187,200.0
188,199.0
189,198.0
190,200.0
191,200.0
192,195.0
193,200.0
194,96.0
195,198.0
196,199.0
197,165.0
198,184.0
199,173.0
200,142.0
201,200.0
202,156.0
203,123.0
204,156.0
205,161.0
206,164.0
207,181.0
208,195.0
209,156.0
210,128.0
211,184.0
212,180.0
213,152.0
