step,value
0,10.0
1,10.0
2,9.0
3,17.0
4,10.0
5,16.0
6,33.0
7,10.0
8,18.0
9,11.0
10,19.0
11,14.0
12,31.0
13,54.0
14,33.0
15,39.0
16,32.0
17,27.0
18,34.0
19,28.0
20,29.0
21,32.0
22,21.0
23,21.0
24,21.0
25,31.0
26,24.0
27,21.0
28,28.0
29,28.0
30,22.0
31,24.0
32,29.0
33,22.0
34,18.0
35,19.0
36,30.0
37,26.0
38,25.0
39,31.0
40,25.0
41,27.0
42,25.0
43,31.0
44,32.0
45,22.0
46,31.0
47,29.0
48,21.0
49,21.0
50,27.0
51,23.0
52,21.0
53,27.0
54,28.0
55,25.0
56,29.0
57,28.0
58,21.0
59,28.0
60,26.0
61,25.0
62,28.0
63,29.0
64,31.0
65,21.0
66,25.0
67,23.0
68,40.0
69,28.0
70,32.0
71,32.0
72,26.0
73,23.0
74,29.0
75,32.0
76,29.0
77,40.0
78,52.0
79,64.0
80,36.0
81,30.0
82,38.0
83,71.0
84,29.0
85,28.0
86,32.0
87,49.0
88,29.0
89,26.0
90,49.0
91,43.0
92,32.0
93,30.0
94,34.0
95,65.0
96,40.0
97,45.0
98,36.0
99,46.0
100,156.0
101,33.0
102,28.0
103,34.0
104,91.0
105,44.0
106,56.0
107,69.0
108,62.0
109,118.0
110,26.0
111,39.0
112,27.0
113,34.0
114,28.0
115,43.0
116,41.0
117,32.0
118,32.0
119,34.0
120,50.0
121,67.0
122,53.0
123,28.0
124,35.0
125,52.0
126,44.0
127,71.0
128,39.0
129,38.0
130,66.0
131,32.0
132,28.0
133,34.0
134,40.0
135,34.0
136,62.0
137,31.0
138,30.0
139,53.0
140,42.0
141,37.0
142,71.0
143,53.0
144,37.0
145,51.0
146,61.0
147,39.0
148,48.0
149,92.0
150,51.0
151,52.0
152,44.0
153,113.0
154,38.0
155,65.0
156,44.0
157,47.0
158,46.0
159,91.0
160,39.0
161,68.0
162,44.0
163,29.0
164,46.0
165,72.0
166,34.0
167,40.0
168,51.0
169,54.0
170,63.0
171,40.0
172,59.0
173,51.0
174,44.0
175,37.0
176,52.0
177,79.0
178,33.0
179,70.0
180,49.0
181,52.0
182,51.0
183,38.0
184,59.0
185,81.0
186,55.0
187,40.0
188,39.0
189,44.0
190,52.0
191,43.0
192,68.0
193,33.0
194,39.0
195,73.0
196,40.0
197,39.0
198,61.0
199,99.0
200,37.0
201,40.0
202,49.0
203,46.0
204,43.0
205,65.0
206,34.0
207,73.0
208,41.0
209,48.0
210,51.0
211,52.0
212,36.0
213,100.0
214,39.0
215,64.0
216,69.0
217,49.0
218,42.0
219,60.0
220,38.0
221,56.0
222,33.0
223,69.0
224,63.0
225,53.0
226,55.0
227,66.0
228,69.0
229,36.0
230,40.0
231,36.0
232,36.0
233,51.0
234,32.0
235,44.0
236,51.0
237,51.0
238,57.0
239,36.0
240,46.0
241,38.0
242,45.0
243,78.0
244,43.0
245,64.0
246,47.0
247,42.0
248,48.0
249,44.0
250,52.0
251,34.0
252,30.0
253,36.0
254,69.0
255,43.0
256,34.0
257,30.0
258,44.0
259,34.0
260,44.0
261,61.0
262,39.0
263,67.0
264,51.0
265,56.0
266,71.0
267,35.0
268,46.0
269,38.0
270,30.0
271,45.0
272,46.0
273,56.0
274,42.0
275,36.0
276,61.0
277,40.0
278,47.0
279,63.0
280,74.0
281,51.0
282,75.0
283,35.0
284,32.0
285,33.0
286,46.0
287,58.0
288,42.0
289,46.0
290,78.0
291,43.0
292,85.0
293,58.0
294,47.0
295,50.0
296,58.0
297,42.0
298,42.0
299,72.0
300,37.0
301,46.0
302,50.0
303,40.0
304,56.0
305,46.0
306,42.0
307,69.0
308,38.0
309,31.0
310,62.0
311,39.0
312,60.0
313,72.0
314,46.0
315,49.0
316,30.0
317,64.0
318,51.0
319,50.0
320,67.0
321,56.0
322,66.0
323,54.0
324,67.0
325,86.0
326,80.0
327,49.0
328,43.0
329,79.0
330,49.0
331,51.0
332,42.0
333,59.0
334,68.0
335,83.0
336,83.0
337,58.0
338,50.0
339,47.0
340,87.0
341,46.0
342,41.0
343,37.0
344,67.0
345,69.0
346,39.0
347,62.0
348,68.0
349,42.0
350,43.0
351,40.0
352,50.0
353,49.0
354,100.0
355,67.0
356,77.0
357,90.0
358,46.0
359,41.0
360,38.0
361,38.0
362,49.0
363,39.0
364,43.0
365,66.0
366,64.0
367,72.0
368,47.0
369,65.0
370,61.0
371,38.0
372,41.0
373,59.0
374,55.0
375,45.0
376,57.0
377,35.0
378,47.0
379,46.0
380,86.0
381,71.0
382,44.0
383,49.0
384,52.0
385,55.0
386,51.0
387,46.0
388,39.0
389,80.0
390,86.0
391,80.0
392,62.0
393,122.0
394,39.0
395,47.0
396,45.0
397,33.0
398,72.0
399,47.0
400,47.0
401,77.0
402,58.0
403,47.0
404,52.0
405,37.0
406,42.0
407,42.0
408,43.0
409,36.0
410,69.0
411,37.0
412,50.0
413,39.0
414,40.0
415,43.0
416,65.0
417,46.0
418,63.0
419,41.0
420,55.0
421,85.0
422,63.0
423,63.0
424,42.0
425,46.0
426,85.0
427,112.0
428,80.0
429,44.0
430,49.0
431,47.0
432,44.0
433,40.0
434,33.0
435,64.0
436,90.0
437,68.0
438,45.0
439,44.0
440,35.0
441,44.0
442,79.0
443,57.0
444,56.0
445,41.0
446,53.0
447,56.0
448,49.0
449,35.0
450,75.0
451,49.0
452,51.0
453,137.0
454,65.0
455,75.0
456,33.0
457,52.0
458,69.0
459,40.0
460,54.0
461,54.0
462,52.0
463,75.0
464,37.0
465,71.0
466,51.0
467,60.0
468,53.0
469,46.0
470,107.0
471,59.0
472,68.0
473,57.0
474,40.0
475,69.0
476,51.0
477,43.0
478,55.0
479,75.0
480,37.0
481,53.0
482,64.0
483,102.0
484,41.0
485,50.0
486,41.0
487,106.0
488,78.0
489,69.0
