step,value
0,10.0
1,9.0
2,10.0
3,9.0
4,10.0
5,10.0
6,9.0
7,8.0
8,8.0
9,10.0
10,9.0
11,10.0
12,8.0
13,10.0
14,10.0
15,8.0
16,9.0
17,8.0
18,10.0
19,9.0
20,8.0
21,8.0
22,8.0
23,10.0
24,10.0
25,8.0
26,9.0
27,8.0
28,8.0
29,9.0
30,9.0
31,10.0
32,8.0
33,9.0
34,11.0
35,10.0
36,12.0
37,20.0
38,38.0
39,28.0
40,38.0
41,123.0
42,21.0
43,33.0
44,24.0
45,31.0
46,23.0
47,36.0
48,200.0
49,200.0
50,200.0
51,200.0
52,200.0
53,200.0
54,112.0
55,200.0
56,112.0
57,200.0
58,121.0
59,200.0
60,118.0
61,200.0
62,49.0
63,74.0
64,122.0
65,200.0
66,119.0
67,60.0
68,146.0
69,105.0
70,99.0
71,124.0
72,107.0
73,96.0
74,99.0
75,107.0
76,161.0
77,99.0
78,95.0
79,105.0
80,127.0
81,119.0
82,109.0
83,105.0
84,106.0
85,96.0
86,101.0
87,102.0
88,99.0
89,112.0
90,95.0
91,38.0
92,117.0
93,46.0
94,97.0
95,90.0
96,99.0
97,106.0
98,90.0
99,103.0
100,105.0
101,92.0
102,98.0
103,41.0
104,100.0
105,95.0
106,108.0
107,105.0
108,94.0
109,103.0
110,102.0
111,91.0
112,108.0
113,111.0
114,130.0
115,97.0
116,133.0
117,107.0
118,97.0
119,105.0
120,123.0
121,96.0
122,98.0
123,100.0
124,100.0
125,99.0
126,141.0
127,102.0
128,92.0
129,91.0
130,54.0
131,21.0
132,90.0
133,104.0
134,24.0
135,112.0
136,95.0
137,107.0
138,92.0
139,104.0
140,105.0
141,107.0
142,26.0
143,95.0
144,100.0
145,90.0
146,97.0
147,99.0
148,26.0
149,101.0
150,92.0
151,103.0
152,25.0
153,102.0
154,108.0
155,102.0
156,94.0
157,98.0
158,96.0
159,102.0
160,103.0
161,115.0
162,101.0
163,28.0
164,104.0
165,122.0
166,118.0
167,122.0
168,22.0
169,26.0
170,103.0
171,40.0
172,24.0
173,20.0
174,27.0
175,111.0
176,19.0
177,27.0
178,33.0
179,29.0
180,19.0
181,24.0
182,29.0
183,23.0
184,119.0
185,107.0
186,32.0
187,22.0
188,19.0
189,23.0
190,20.0
191,125.0
192,41.0
193,20.0
