step,value
0,10.0
1,9.0
2,8.0
3,10.0
4,9.0
5,10.0
6,9.0
7,9.0
8,9.0
9,10.0
10,10.0
11,9.0
12,9.0
13,10.0
14,10.0
15,10.0
16,8.0
17,10.0
18,9.0
19,9.0
20,9.0
21,9.0
22,10.0
23,10.0
24,8.0
25,9.0
26,9.0
27,10.0
28,9.0
29,9.0
30,10.0
31,8.0
32,8.0
33,11.0
34,11.0
35,11.0
36,14.0
37,12.0
38,17.0
39,13.0
40,19.0
41,20.0
42,43.0
43,29.0
44,18.0
45,19.0
46,93.0
47,26.0
48,79.0
49,21.0
50,33.0
51,36.0
52,18.0
53,200.0
54,52.0
55,79.0
56,71.0
57,72.0
58,126.0
59,200.0
60,200.0
61,92.0
62,200.0
63,200.0
64,200.0
65,200.0
66,119.0
67,200.0
68,200.0
69,200.0
70,154.0
71,148.0
72,137.0
73,153.0
74,117.0
75,104.0
76,102.0
77,110.0
78,174.0
79,182.0
80,115.0
81,104.0
82,132.0
83,105.0
84,124.0
85,117.0
86,123.0
87,88.0
88,104.0
89,89.0
90,134.0
91,112.0
92,88.0
93,96.0
94,103.0
95,103.0
96,87.0
97,194.0
98,148.0
99,115.0
100,108.0
101,131.0
102,99.0
103,110.0
104,83.0
105,87.0
106,108.0
107,88.0
108,93.0
109,95.0
110,122.0
111,105.0
112,91.0
113,89.0
114,88.0
115,86.0
116,98.0
117,105.0
118,90.0
119,101.0
120,100.0
121,96.0
122,104.0
123,107.0
124,114.0
125,111.0
126,91.0
127,89.0
128,106.0
129,22.0
130,107.0
131,97.0
132,107.0
133,92.0
134,94.0
135,119.0
136,23.0
137,108.0
138,129.0
139,115.0
140,97.0
141,116.0
142,105.0
143,126.0
144,108.0
145,101.0
146,112.0
147,24.0
148,114.0
149,112.0
150,125.0
151,21.0
152,23.0
153,104.0
154,102.0
155,24.0
156,101.0
157,99.0
158,97.0
159,21.0
160,101.0
161,114.0
162,23.0
163,21.0
164,99.0
165,106.0
166,23.0
167,117.0
168,27.0
169,108.0
170,25.0
171,24.0
172,117.0
173,115.0
174,29.0
175,26.0
176,111.0
177,121.0
178,46.0
179,31.0
180,31.0
181,20.0
182,23.0
183,120.0
184,27.0
185,112.0
186,127.0
187,24.0
188,123.0
189,113.0
190,128.0
191,30.0
192,19.0
193,20.0
