step,value
0,89.0
1,61.0
2,10.0
3,9.0
4,39.0
5,20.0
6,10.0
7,10.0
8,34.0
9,10.0
10,52.0
11,9.0
12,10.0
13,10.0
14,40.0
15,41.0
16,30.0
17,8.0
18,45.0
19,81.0
20,9.0
21,8.0
22,10.0
23,36.0
24,29.0
25,10.0
26,111.0
27,41.0
28,37.0
29,23.0
30,93.0
31,100.0
32,71.0
33,150.0
34,8.0
35,9.0
36,65.0
37,9.0
38,8.0
39,10.0
40,9.0
41,8.0
42,9.0
43,9.0
44,8.0
45,9.0
46,9.0
47,9.0
48,10.0
49,9.0
50,10.0
51,8.0
52,10.0
53,16.0
54,9.0
55,8.0
56,15.0
57,15.0
58,37.0
59,9.0
60,15.0
61,24.0
62,27.0
63,33.0
64,22.0
65,22.0
66,22.0
67,23.0
68,29.0
69,17.0
70,32.0
71,30.0
72,24.0
73,31.0
74,21.0
75,24.0
76,21.0
77,27.0
78,39.0
79,61.0
80,29.0
81,15.0
82,29.0
83,56.0
84,31.0
85,19.0
86,77.0
87,24.0
88,28.0
89,41.0
90,45.0
91,34.0
92,8.0
93,21.0
94,23.0
95,83.0
96,22.0
97,41.0
98,59.0
99,83.0
100,57.0
101,61.0
102,19.0
103,19.0
104,32.0
105,24.0
106,25.0
107,29.0
108,18.0
109,12.0
110,23.0
111,29.0
112,27.0
113,33.0
114,18.0
115,23.0
116,19.0
117,8.0
118,15.0
119,9.0
120,20.0
121,25.0
122,28.0
123,15.0
124,23.0
125,30.0
126,12.0
127,23.0
128,17.0
129,24.0
130,20.0
131,41.0
132,58.0
133,16.0
134,13.0
135,15.0
136,31.0
137,19.0
138,32.0
139,71.0
140,56.0
141,59.0
142,49.0
143,76.0
144,15.0
145,51.0
146,74.0
147,98.0
148,57.0
149,50.0
150,58.0
151,65.0
152,36.0
153,39.0
154,38.0
155,35.0
156,29.0
157,32.0
158,77.0
159,45.0
160,58.0
161,78.0
162,10.0
163,19.0
164,54.0
165,80.0
166,85.0
167,24.0
168,48.0
169,32.0
170,90.0
171,102.0
172,67.0
173,76.0
174,36.0
175,37.0
176,68.0
177,35.0
178,41.0
179,39.0
180,88.0
181,37.0
182,28.0
183,39.0
184,28.0
185,21.0
186,28.0
187,45.0
188,61.0
189,66.0
190,74.0
191,52.0
192,42.0
193,41.0
194,57.0
195,40.0
196,59.0
197,45.0
198,21.0
199,41.0
200,47.0
201,56.0
202,42.0
203,38.0
204,40.0
205,41.0
206,48.0
207,39.0
208,106.0
209,57.0
210,45.0
211,29.0
212,33.0
213,37.0
214,48.0
215,68.0
216,22.0
217,22.0
218,31.0
219,63.0
220,37.0
221,20.0
222,9.0
223,29.0
224,36.0
225,26.0
226,26.0
227,31.0
228,22.0
229,14.0
230,33.0
231,24.0
232,11.0
233,24.0
234,39.0
235,45.0
236,63.0
237,40.0
238,36.0
239,52.0
240,58.0
241,46.0
242,24.0
243,33.0
244,27.0
245,23.0
246,36.0
247,37.0
248,39.0
249,44.0
250,34.0
251,21.0
252,24.0
253,12.0
254,23.0
255,78.0
256,95.0
257,37.0
258,30.0
259,35.0
260,34.0
261,56.0
262,39.0
263,38.0
264,33.0
265,36.0
266,34.0
267,36.0
268,39.0
269,33.0
270,14.0
271,34.0
272,25.0
273,26.0
274,38.0
275,22.0
276,23.0
277,22.0
278,23.0
279,37.0
280,35.0
281,36.0
282,26.0
283,25.0
284,24.0
285,15.0
286,26.0
287,51.0
288,41.0
289,25.0
290,50.0
291,52.0
292,43.0
293,23.0
294,36.0
295,39.0
296,35.0
297,45.0
298,36.0
299,38.0
300,37.0
301,27.0
302,39.0
303,27.0
304,22.0
305,12.0
306,23.0
307,28.0
308,29.0
309,57.0
310,30.0
311,31.0
312,36.0
313,34.0
314,21.0
315,23.0
316,13.0
317,25.0
318,27.0
319,22.0
320,23.0
321,26.0
322,31.0
323,25.0
324,23.0
325,38.0
326,36.0
327,28.0
328,25.0
329,23.0
330,37.0
331,38.0
332,26.0
333,22.0
334,33.0
335,23.0
336,47.0
337,34.0
338,30.0
339,37.0
340,28.0
341,36.0
342,51.0
343,69.0
344,60.0
345,48.0
346,35.0
347,37.0
348,39.0
349,67.0
350,33.0
351,29.0
352,31.0
353,22.0
354,27.0
355,15.0
356,31.0
357,35.0
358,28.0
359,28.0
360,24.0
361,39.0
362,41.0
363,30.0
364,29.0
365,30.0
366,26.0
367,26.0
368,32.0
369,34.0
370,51.0
371,48.0
372,55.0
373,35.0
374,45.0
375,27.0
376,38.0
377,24.0
378,36.0
379,36.0
380,36.0
381,34.0
382,35.0
383,44.0
384,33.0
385,22.0
386,29.0
387,29.0
388,29.0
389,15.0
390,49.0
391,36.0
392,29.0
393,29.0
394,49.0
395,48.0
396,37.0
397,26.0
398,28.0
399,29.0
400,27.0
401,27.0
402,25.0
403,36.0
404,27.0
405,38.0
406,44.0
407,29.0
408,35.0
409,25.0
410,28.0
411,33.0
412,26.0
413,45.0
414,26.0
415,30.0
416,37.0
417,34.0
418,25.0
419,37.0
420,57.0
421,45.0
422,34.0
423,35.0
424,32.0
425,29.0
426,39.0
427,29.0
428,32.0
429,30.0
430,26.0
431,39.0
432,28.0
433,65.0
434,49.0
435,46.0
436,75.0
437,36.0
438,123.0
439,34.0
440,42.0
441,40.0
442,27.0
443,35.0
444,37.0
445,39.0
446,22.0
447,24.0
448,40.0
449,45.0
450,39.0
451,32.0
452,35.0
453,58.0
454,58.0
455,29.0
456,32.0
457,31.0
458,40.0
459,38.0
460,84.0
461,34.0
462,33.0
463,26.0
464,34.0
465,30.0
466,27.0
467,35.0
468,29.0
469,27.0
470,30.0
471,39.0
472,30.0
473,25.0
474,38.0
475,21.0
476,44.0
477,35.0
478,28.0
479,24.0
480,27.0
481,60.0
482,28.0
483,55.0
