step,value
0,28.0
1,88.0
2,8.0
3,25.0
4,20.0
5,40.0
6,8.0
7,9.0
8,58.0
9,41.0
10,10.0
11,31.0
12,36.0
13,102.0
14,9.0
15,9.0
16,42.0
17,35.0
18,62.0
19,34.0
20,31.0
21,117.0
22,9.0
23,41.0
24,48.0
25,11.0
26,80.0
27,51.0
28,27.0
29,24.0
30,10.0
31,10.0
32,10.0
33,27.0
34,27.0
35,23.0
36,25.0
37,32.0
38,40.0
39,8.0
40,26.0
41,43.0
42,28.0
43,62.0
44,10.0
45,9.0
46,16.0
47,10.0
48,9.0
49,8.0
50,10.0
51,9.0
52,8.0
53,9.0
54,9.0
55,9.0
56,9.0
57,9.0
58,9.0
59,200.0
60,9.0
61,35.0
62,8.0
63,9.0
64,9.0
65,11.0
66,9.0
67,9.0
68,11.0
69,9.0
70,11.0
71,9.0
72,9.0
73,12.0
74,9.0
75,9.0
76,16.0
77,11.0
78,19.0
79,11.0
80,20.0
81,11.0
82,11.0
83,14.0
84,15.0
85,10.0
86,11.0
87,16.0
88,11.0
89,9.0
90,9.0
91,11.0
92,16.0
93,14.0
94,8.0
95,8.0
96,12.0
97,11.0
98,9.0
99,9.0
100,11.0
101,14.0
102,12.0
103,14.0
104,10.0
105,11.0
106,8.0
107,9.0
108,9.0
109,8.0
110,9.0
111,23.0
112,27.0
113,8.0
114,9.0
115,9.0
116,42.0
117,50.0
118,23.0
119,9.0
120,43.0
121,33.0
122,45.0
123,41.0
124,25.0
125,84.0
126,25.0
127,89.0
128,8.0
129,20.0
130,25.0
131,59.0
132,111.0
133,25.0
134,8.0
135,20.0
136,13.0
137,26.0
138,52.0
139,32.0
140,32.0
141,28.0
142,26.0
143,76.0
144,27.0
145,27.0
146,29.0
147,57.0
148,23.0
149,34.0
150,28.0
151,9.0
152,8.0
153,29.0
154,28.0
155,25.0
156,22.0
157,9.0
158,69.0
159,47.0
160,8.0
161,36.0
162,30.0
163,31.0
164,8.0
165,9.0
166,35.0
167,8.0
168,21.0
169,33.0
170,21.0
171,39.0
172,47.0
173,64.0
174,66.0
175,25.0
176,62.0
177,23.0
178,33.0
179,20.0
180,36.0
181,31.0
182,75.0
183,26.0
184,17.0
185,55.0
186,27.0
187,57.0
188,17.0
189,31.0
190,25.0
191,33.0
192,27.0
193,63.0
194,62.0
195,24.0
196,21.0
197,14.0
198,24.0
199,22.0
200,51.0
201,57.0
202,34.0
203,26.0
204,24.0
205,21.0
206,26.0
207,26.0
208,41.0
209,39.0
210,26.0
211,25.0
212,24.0
213,14.0
214,19.0
215,33.0
216,39.0
217,59.0
218,15.0
219,97.0
220,114.0
221,22.0
222,38.0
223,44.0
224,34.0
225,53.0
226,55.0
227,22.0
228,26.0
229,22.0
230,20.0
231,18.0
232,23.0
233,24.0
234,122.0
235,136.0
236,33.0
237,23.0
238,67.0
239,109.0
240,31.0
241,28.0
242,24.0
243,28.0
244,26.0
245,26.0
246,28.0
247,53.0
248,31.0
249,78.0
250,23.0
251,34.0
252,24.0
253,28.0
254,94.0
255,123.0
256,113.0
257,119.0
258,109.0
259,99.0
260,101.0
261,97.0
262,28.0
263,115.0
264,16.0
265,116.0
266,110.0
267,79.0
268,116.0
269,128.0
270,91.0
271,182.0
272,134.0
273,121.0
274,127.0
275,99.0
276,15.0
277,115.0
278,128.0
279,115.0
280,192.0
281,134.0
282,115.0
283,93.0
284,91.0
285,105.0
286,105.0
287,108.0
288,88.0
289,59.0
290,105.0
291,96.0
292,65.0
293,87.0
294,64.0
295,54.0
296,37.0
297,65.0
298,41.0
299,70.0
300,115.0
301,104.0
302,135.0
303,88.0
304,120.0
305,133.0
306,122.0
307,114.0
308,110.0
309,114.0
310,110.0
311,37.0
312,67.0
313,128.0
314,130.0
315,141.0
316,129.0
317,98.0
318,136.0
319,75.0
320,130.0
321,150.0
322,38.0
323,151.0
324,127.0
325,106.0
326,54.0
327,122.0
328,138.0
329,61.0
330,76.0
331,84.0
332,154.0
333,32.0
334,58.0
335,43.0
336,26.0
337,128.0
338,37.0
339,134.0
340,129.0
341,116.0
342,125.0
343,127.0
344,26.0
345,47.0
346,26.0
347,41.0
348,101.0
349,122.0
350,48.0
351,55.0
352,116.0
353,38.0
354,126.0
355,60.0
356,147.0
357,131.0
358,36.0
359,29.0
360,74.0
361,25.0
362,23.0
363,25.0
364,14.0
365,54.0
366,114.0
367,76.0
368,32.0
369,66.0
370,54.0
371,106.0
372,77.0
373,92.0
374,25.0
375,124.0
376,50.0
377,105.0
378,182.0
379,154.0
