step,value
0,15.0
1,40.0
2,37.0
3,22.0
4,32.0
5,21.0
6,25.0
7,25.0
8,17.0
9,22.0
10,18.0
11,24.0
12,24.0
13,21.0
14,21.0
15,16.0
16,23.0
17,24.0
18,19.0
19,19.0
20,19.0
21,18.0
22,18.0
23,20.0
24,17.0
25,18.0
26,26.0
27,17.0
28,22.0
29,18.0
30,18.0
31,19.0
32,21.0
33,17.0
34,24.0
35,19.0
36,20.0
37,30.0
38,28.0
39,24.0
40,26.0
41,18.0
42,21.0
43,22.0
44,29.0
45,27.0
46,27.0
47,23.0
48,30.0
49,33.0
50,29.0
51,27.0
52,22.0
53,22.0
54,39.0
55,48.0
56,38.0
57,23.0
58,31.0
59,31.0
60,39.0
61,54.0
62,70.0
63,32.0
64,44.0
65,30.0
66,29.0
67,49.0
68,46.0
69,32.0
70,108.0
71,39.0
72,57.0
73,34.0
74,44.0
75,48.0
76,71.0
77,130.0
78,36.0
79,34.0
80,40.0
81,41.0
82,45.0
83,56.0
84,43.0
85,40.0
86,38.0
87,37.0
88,167.0
89,200.0
90,28.0
91,45.0
92,57.0
93,40.0
94,50.0
95,29.0
96,44.0
97,42.0
98,46.0
99,200.0
100,104.0
101,56.0
102,42.0
103,82.0
104,42.0
105,49.0
106,77.0
107,42.0
108,43.0
109,68.0
110,200.0
111,93.0
112,200.0
113,87.0
114,71.0
115,200.0
116,200.0
117,103.0
118,46.0
119,40.0
120,48.0
121,44.0
122,59.0
123,67.0
124,200.0
125,59.0
126,54.0
127,67.0
128,200.0
129,47.0
130,50.0
131,71.0
132,200.0
133,109.0
134,37.0
135,42.0
136,65.0
137,83.0
138,200.0
139,56.0
140,66.0
141,68.0
142,81.0
143,36.0
144,81.0
145,66.0
146,143.0
147,54.0
148,96.0
149,79.0
150,42.0
151,59.0
152,61.0
153,51.0
154,45.0
155,200.0
156,170.0
157,54.0
158,53.0
159,72.0
160,144.0
161,36.0
162,54.0
163,63.0
164,43.0
165,35.0
166,69.0
167,59.0
168,88.0
169,54.0
170,67.0
171,200.0
172,61.0
173,53.0
174,47.0
175,35.0
176,51.0
177,200.0
178,39.0
179,74.0
180,55.0
181,146.0
182,69.0
183,39.0
184,84.0
185,147.0
186,96.0
187,41.0
188,64.0
189,72.0
190,55.0
191,67.0
192,72.0
193,52.0
194,134.0
195,60.0
196,92.0
197,62.0
198,110.0
199,50.0
200,53.0
201,38.0
202,32.0
203,88.0
204,70.0
205,71.0
206,53.0
207,90.0
208,40.0
209,48.0
210,36.0
211,53.0
212,80.0
213,61.0
214,178.0
215,45.0
216,168.0
217,200.0
218,51.0
219,53.0
220,78.0
221,76.0
222,85.0
223,36.0
224,41.0
225,38.0
226,49.0
227,98.0
228,40.0
229,42.0
230,65.0
231,197.0
232,80.0
233,42.0
234,106.0
235,44.0
236,50.0
237,53.0
238,57.0
239,61.0
