step,value
0,12.0
1,10.0
2,13.0
3,11.0
4,10.0
5,11.0
6,11.0
7,12.0
8,11.0
9,30.0
10,13.0
11,31.0
12,33.0
13,31.0
14,35.0
15,41.0
16,39.0
17,39.0
18,17.0
19,158.0
20,14.0
21,18.0
22,17.0
23,144.0
24,23.0
25,152.0
26,81.0
27,166.0
28,97.0
29,98.0
30,65.0
31,144.0
32,128.0
33,121.0
34,99.0
35,68.0
36,34.0
37,72.0
38,49.0
39,106.0
40,46.0
41,41.0
42,34.0
43,59.0
44,52.0
45,86.0
46,35.0
47,33.0
48,37.0
49,103.0
50,63.0
51,51.0
52,46.0
53,41.0
54,68.0
55,44.0
56,40.0
57,56.0
58,63.0
59,43.0
60,52.0
61,37.0
62,30.0
63,49.0
64,98.0
65,40.0
66,121.0
67,38.0
68,28.0
69,74.0
70,104.0
71,58.0
72,41.0
73,114.0
74,117.0
75,34.0
76,37.0
77,106.0
78,30.0
79,39.0
80,109.0
81,95.0
82,96.0
83,102.0
84,34.0
85,96.0
86,96.0
87,121.0
88,29.0
89,107.0
90,42.0
91,112.0
92,37.0
93,92.0
94,59.0
95,45.0
96,100.0
97,33.0
98,37.0
99,49.0
100,90.0
101,95.0
102,43.0
103,91.0
104,32.0
105,37.0
106,41.0
107,40.0
108,137.0
109,91.0
110,39.0
111,97.0
112,200.0
113,45.0
114,86.0
115,157.0
116,38.0
117,35.0
118,45.0
119,30.0
120,63.0
121,34.0
122,186.0
123,39.0
124,38.0
125,32.0
126,41.0
127,42.0
128,39.0
129,45.0
130,133.0
131,29.0
132,168.0
133,35.0
134,117.0
135,87.0
136,141.0
137,41.0
138,77.0
139,54.0
140,79.0
141,111.0
142,39.0
143,136.0
144,190.0
145,166.0
146,157.0
147,42.0
148,83.0
149,57.0
150,110.0
151,97.0
152,150.0
153,31.0
154,157.0
155,64.0
156,155.0
157,184.0
158,98.0
159,80.0
160,63.0
161,161.0
162,102.0
163,63.0
164,108.0
165,96.0
166,96.0
167,56.0
168,100.0
169,82.0
170,82.0
171,111.0
172,112.0
173,96.0
174,52.0
175,52.0
176,136.0
177,178.0
178,161.0
179,71.0
180,148.0
181,91.0
182,88.0
183,140.0
184,90.0
185,85.0
186,58.0
187,142.0
188,126.0
189,112.0
190,154.0
191,141.0
192,148.0
193,81.0
194,131.0
195,134.0
196,86.0
197,113.0
198,90.0
199,45.0
200,90.0
201,102.0
202,200.0
203,142.0
204,200.0
205,54.0
206,128.0
207,134.0
208,138.0
209,62.0
210,43.0
211,38.0
212,110.0
213,97.0
214,128.0
215,77.0
216,139.0
217,39.0
218,84.0
219,84.0
220,81.0
221,190.0
222,119.0
223,98.0
224,143.0
225,137.0
226,138.0
227,71.0
228,78.0
229,54.0
230,86.0
231,187.0
232,174.0
233,58.0
234,76.0
235,183.0
236,66.0
237,86.0
238,186.0
239,106.0
240,83.0
241,146.0
242,91.0
243,150.0
244,150.0
245,86.0
246,47.0
247,81.0
248,116.0
249,189.0
250,135.0
251,128.0
252,95.0
253,107.0
254,80.0
255,102.0
256,46.0
257,35.0
258,142.0
259,126.0
260,38.0
261,127.0
262,61.0
263,68.0
264,102.0
265,132.0
266,99.0
267,171.0
268,148.0
269,87.0
270,78.0
271,101.0
272,123.0
273,102.0
274,158.0
275,41.0
276,159.0
277,66.0
278,90.0
279,69.0
280,47.0
281,200.0
282,200.0
283,147.0
284,96.0
285,60.0
286,148.0
287,109.0
288,125.0
289,82.0
290,102.0
291,92.0
292,143.0
293,128.0
294,80.0
295,150.0
296,200.0
297,77.0
298,44.0
299,127.0
300,121.0
301,89.0
302,59.0
303,103.0
304,68.0
305,105.0
306,71.0
307,113.0
308,65.0
309,58.0
310,175.0
311,159.0
312,115.0
313,86.0
314,79.0
315,91.0
316,180.0
317,90.0
318,113.0
319,37.0
320,86.0
321,137.0
322,128.0
323,37.0
324,55.0
325,86.0
326,56.0
327,170.0
328,62.0
329,51.0
330,169.0
331,88.0
332,124.0
333,103.0
334,84.0
335,90.0
336,64.0
337,181.0
338,39.0
339,99.0
340,88.0
341,124.0
342,95.0
343,80.0
344,188.0
345,43.0
346,80.0
347,103.0
348,149.0
349,149.0
350,170.0
351,92.0
352,91.0
353,139.0
354,142.0
355,61.0
356,96.0
357,92.0
358,145.0
359,40.0
360,78.0
361,200.0
362,62.0
363,47.0
364,53.0
365,82.0
366,38.0
367,63.0
368,85.0
369,150.0
370,46.0
371,88.0
372,143.0
373,91.0
374,170.0
375,90.0
376,110.0
377,93.0
378,65.0
379,106.0
380,140.0
381,200.0
382,51.0
383,115.0
