step,value
0,12.0
1,12.0
2,12.0
3,10.0
4,32.0
5,16.0
6,161.0
7,18.0
8,13.0
9,10.0
10,59.0
11,25.0
12,21.0
13,20.0
14,13.0
15,49.0
16,36.0
17,24.0
18,57.0
19,26.0
20,45.0
21,101.0
22,44.0
23,153.0
24,68.0
25,169.0
26,112.0
27,200.0
28,122.0
29,91.0
30,193.0
31,187.0
32,111.0
33,175.0
34,152.0
35,134.0
36,181.0
37,74.0
38,130.0
39,142.0
40,154.0
41,141.0
42,139.0
43,135.0
44,137.0
45,79.0
46,39.0
47,126.0
48,100.0
49,132.0
50,72.0
51,86.0
52,94.0
53,52.0
54,182.0
55,134.0
56,81.0
57,148.0
58,159.0
59,183.0
60,168.0
61,169.0
62,193.0
63,136.0
64,200.0
65,200.0
66,200.0
67,200.0
68,165.0
69,200.0
70,200.0
71,200.0
72,199.0
73,200.0
74,200.0
75,200.0
76,200.0
77,200.0
78,200.0
79,200.0
80,199.0
81,200.0
82,200.0
83,200.0
84,200.0
85,121.0
86,162.0
87,89.0
88,200.0
89,200.0
90,200.0
91,200.0
92,200.0
93,200.0
94,200.0
95,200.0
96,200.0
97,200.0
98,200.0
99,197.0
100,200.0
101,200.0
102,200.0
103,200.0
104,200.0
105,200.0
106,200.0
107,200.0
108,200.0
109,200.0
110,200.0
111,200.0
112,200.0
