step,value
0,10.0
1,9.0
2,15.0
3,9.0
4,9.0
5,9.0
6,8.0
7,11.0
8,9.0
9,26.0
10,12.0
11,27.0
12,11.0
13,37.0
14,11.0
15,43.0
16,36.0
17,10.0
18,9.0
19,10.0
20,10.0
21,10.0
22,10.0
23,9.0
24,10.0
25,9.0
26,8.0
27,9.0
28,10.0
29,9.0
30,10.0
31,9.0
32,8.0
33,40.0
34,26.0
35,24.0
36,69.0
37,18.0
38,38.0
39,26.0
40,31.0
41,32.0
42,54.0
43,65.0
44,16.0
45,24.0
46,15.0
47,28.0
48,18.0
49,15.0
50,15.0
51,23.0
52,46.0
53,17.0
54,18.0
55,37.0
56,15.0
57,19.0
58,26.0
59,16.0
60,30.0
61,31.0
62,27.0
63,24.0
64,58.0
65,50.0
66,20.0
67,21.0
68,25.0
69,26.0
70,102.0
71,59.0
72,39.0
73,47.0
74,27.0
75,35.0
76,48.0
77,15.0
78,25.0
79,36.0
80,31.0
81,22.0
82,27.0
83,24.0
84,26.0
85,30.0
86,21.0
87,41.0
88,22.0
89,30.0
90,19.0
91,130.0
92,18.0
93,24.0
94,78.0
95,144.0
96,86.0
97,18.0
98,36.0
99,36.0
100,27.0
101,24.0
102,97.0
103,50.0
104,46.0
105,34.0
106,23.0
107,158.0
108,37.0
109,29.0
110,23.0
111,61.0
112,53.0
113,65.0
114,51.0
115,108.0
116,46.0
117,43.0
118,39.0
119,98.0
120,67.0
121,130.0
122,38.0
123,162.0
124,61.0
125,71.0
126,61.0
127,132.0
128,197.0
129,166.0
130,59.0
131,90.0
132,170.0
133,92.0
134,88.0
135,200.0
136,200.0
137,134.0
138,58.0
139,192.0
140,114.0
141,64.0
142,107.0
143,117.0
144,78.0
145,94.0
146,164.0
147,199.0
148,156.0
149,200.0
150,96.0
151,84.0
152,147.0
153,184.0
154,200.0
155,151.0
156,64.0
157,141.0
158,149.0
159,174.0
160,200.0
161,200.0
162,52.0
163,78.0
164,151.0
165,148.0
166,128.0
167,143.0
168,132.0
169,200.0
170,200.0
171,95.0
172,176.0
173,200.0
174,195.0
175,115.0
176,200.0
177,200.0
178,142.0
179,134.0
180,200.0
181,200.0
182,106.0
183,151.0
184,130.0
185,128.0
186,92.0
187,150.0
188,200.0
189,79.0
190,52.0
191,187.0
192,125.0
193,200.0
