step,value
0,8.0
1,9.0
2,9.0
3,10.0
4,10.0
5,10.0
6,9.0
7,9.0
8,9.0
9,9.0
10,9.0
11,9.0
12,8.0
13,9.0
14,9.0
15,9.0
16,10.0
17,9.0
18,10.0
19,10.0
20,10.0
21,9.0
22,10.0
23,9.0
24,9.0
25,10.0
26,10.0
27,9.0
28,9.0
29,8.0
30,11.0
31,10.0
32,9.0
33,9.0
34,9.0
35,25.0
36,22.0
37,21.0
38,23.0
39,23.0
40,24.0
41,20.0
42,25.0
43,39.0
44,27.0
45,66.0
46,31.0
47,42.0
48,38.0
49,32.0
50,31.0
51,36.0
52,34.0
53,77.0
54,79.0
55,29.0
56,82.0
57,121.0
58,49.0
59,95.0
60,40.0
61,75.0
62,62.0
63,107.0
64,58.0
65,64.0
66,76.0
67,61.0
68,117.0
69,140.0
70,70.0
71,130.0
72,71.0
73,66.0
74,72.0
75,78.0
76,154.0
77,74.0
78,185.0
79,74.0
80,52.0
81,76.0
82,54.0
83,146.0
84,79.0
85,112.0
86,58.0
87,94.0
88,66.0
89,85.0
90,72.0
91,76.0
92,93.0
93,75.0
94,57.0
95,50.0
96,51.0
97,68.0
98,55.0
99,79.0
100,54.0
101,71.0
102,61.0
103,63.0
104,131.0
105,60.0
106,105.0
107,130.0
108,72.0
109,105.0
110,63.0
111,66.0
112,30.0
113,53.0
114,76.0
115,58.0
116,51.0
117,38.0
118,24.0
119,60.0
120,51.0
121,36.0
122,66.0
123,64.0
124,55.0
125,49.0
126,60.0
127,54.0
128,42.0
129,60.0
130,60.0
131,67.0
132,75.0
133,50.0
134,68.0
135,54.0
136,73.0
137,56.0
138,42.0
139,27.0
140,40.0
141,69.0
142,61.0
143,49.0
144,43.0
145,43.0
146,72.0
147,67.0
148,32.0
149,64.0
150,38.0
151,54.0
152,22.0
153,31.0
154,33.0
155,25.0
156,48.0
157,36.0
158,25.0
159,29.0
160,54.0
161,110.0
162,30.0
163,63.0
164,33.0
165,52.0
166,49.0
167,43.0
168,52.0
169,28.0
170,52.0
171,39.0
172,29.0
173,52.0
174,47.0
175,71.0
176,79.0
177,103.0
178,52.0
179,90.0
180,43.0
181,81.0
182,35.0
183,39.0
184,83.0
185,33.0
186,70.0
187,37.0
188,42.0
189,101.0
190,45.0
191,48.0
192,34.0
193,36.0
194,27.0
195,78.0
196,30.0
197,200.0
198,71.0
199,49.0
200,38.0
201,67.0
202,41.0
203,43.0
204,27.0
205,200.0
206,71.0
207,61.0
208,56.0
209,200.0
210,41.0
211,40.0
212,48.0
213,34.0
214,35.0
215,42.0
216,31.0
217,45.0
218,39.0
219,65.0
220,200.0
221,60.0
222,35.0
223,55.0
224,34.0
225,45.0
226,32.0
227,36.0
228,26.0
229,200.0
230,42.0
231,57.0
232,39.0
233,99.0
234,42.0
235,40.0
236,47.0
237,200.0
238,39.0
239,45.0
240,200.0
241,41.0
242,40.0
243,47.0
244,68.0
245,61.0
246,88.0
247,41.0
248,57.0
249,59.0
250,49.0
251,47.0
252,65.0
253,104.0
254,102.0
255,97.0
256,200.0
257,49.0
258,59.0
259,200.0
260,48.0
261,65.0
262,96.0
263,106.0
264,131.0
265,72.0
266,68.0
267,113.0
268,118.0
269,100.0
270,172.0
271,77.0
272,88.0
273,91.0
274,154.0
275,101.0
276,200.0
277,103.0
278,105.0
279,113.0
280,110.0
281,200.0
282,89.0
283,89.0
284,102.0
285,95.0
286,132.0
287,85.0
288,200.0
289,101.0
290,107.0
291,111.0
292,103.0
293,66.0
294,99.0
295,102.0
296,120.0
297,152.0
298,200.0
299,102.0
300,102.0
301,123.0
302,108.0
303,169.0
304,109.0
305,119.0
306,116.0
307,85.0
308,109.0
309,187.0
310,200.0
311,200.0
312,200.0
313,200.0
314,147.0
315,200.0
316,70.0
317,93.0
318,200.0
319,147.0
320,195.0
321,200.0
322,200.0
323,98.0
324,200.0
325,200.0
326,140.0
327,200.0
328,200.0
329,200.0
330,147.0
331,200.0
332,73.0
333,200.0
334,200.0
335,129.0
336,200.0
337,200.0
338,200.0
339,200.0
340,200.0
341,200.0
342,200.0
343,200.0
344,200.0
345,200.0
346,118.0
347,114.0
348,200.0
349,200.0
350,102.0
351,200.0
352,200.0
353,200.0
354,200.0
355,200.0
356,89.0
357,200.0
358,200.0
359,69.0
360,141.0
361,95.0
362,78.0
363,200.0
364,120.0
365,76.0
366,200.0
367,68.0
368,104.0
369,200.0
370,64.0
371,200.0
372,93.0
373,200.0
374,172.0
375,87.0
376,196.0
377,200.0
378,111.0
379,200.0
380,200.0
381,54.0
382,74.0
383,151.0
384,60.0
385,200.0
386,131.0
387,200.0
388,115.0
389,161.0
390,68.0
391,200.0
392,200.0
393,57.0
394,200.0
395,200.0
396,119.0
397,200.0
398,200.0
399,112.0
400,115.0
401,140.0
402,129.0
403,84.0
404,200.0
405,200.0
406,82.0
407,95.0
408,59.0
409,200.0
410,79.0
411,65.0
412,63.0
413,200.0
414,84.0
415,200.0
416,89.0
417,162.0
418,200.0
419,67.0
420,200.0
421,76.0
422,83.0
423,57.0
424,107.0
425,200.0
426,200.0
427,107.0
428,184.0
429,200.0
430,200.0
431,159.0
432,200.0
433,108.0
434,99.0
435,200.0
436,200.0
437,86.0
438,78.0
439,66.0
440,56.0
441,200.0
442,65.0
443,106.0
444,64.0
445,200.0
446,136.0
447,200.0
448,115.0
449,200.0
450,84.0
451,169.0
452,70.0
453,200.0
454,200.0
455,137.0
456,86.0
457,153.0
458,85.0
459,109.0
460,68.0
461,134.0
462,200.0
463,200.0
464,200.0
465,93.0
466,200.0
467,133.0
468,89.0
469,200.0
470,115.0
471,98.0
472,200.0
473,58.0
474,169.0
475,55.0
476,60.0
477,200.0
478,110.0
479,77.0
480,200.0
481,80.0
482,200.0
483,200.0
484,200.0
485,125.0
486,122.0
487,170.0
488,87.0
489,125.0
