step,value
0,14.0
1,21.0
2,15.0
3,21.0
4,18.0
5,23.0
6,12.0
7,21.0
8,23.0
9,15.0
10,16.0
11,13.0
12,20.0
13,19.0
14,19.0
15,17.0
16,19.0
17,9.0
18,15.0
19,21.0
20,11.0
21,9.0
22,20.0
23,17.0
24,24.0
25,13.0
26,24.0
27,25.0
28,10.0
29,17.0
30,21.0
31,16.0
32,48.0
33,17.0
34,23.0
35,15.0
36,24.0
37,34.0
38,11.0
39,22.0
40,10.0
41,32.0
42,21.0
43,17.0
44,44.0
45,20.0
46,70.0
47,12.0
48,19.0
49,22.0
50,10.0
51,10.0
52,24.0
53,37.0
54,19.0
55,200.0
56,29.0
57,24.0
58,185.0
59,166.0
60,32.0
61,40.0
62,36.0
63,200.0
64,200.0
65,140.0
66,162.0
67,22.0
68,73.0
69,25.0
70,24.0
71,25.0
72,25.0
73,172.0
74,148.0
75,54.0
76,163.0
77,200.0
78,59.0
79,198.0
80,182.0
81,51.0
82,67.0
83,169.0
84,116.0
85,64.0
86,66.0
87,29.0
88,162.0
89,28.0
90,60.0
91,62.0
92,133.0
93,33.0
94,51.0
95,46.0
96,27.0
97,34.0
98,38.0
99,41.0
100,24.0
101,33.0
102,35.0
103,35.0
104,32.0
105,64.0
106,50.0
107,164.0
108,52.0
109,31.0
110,31.0
111,80.0
112,22.0
113,42.0
114,28.0
115,32.0
116,29.0
117,63.0
118,42.0
119,58.0
120,38.0
121,43.0
122,55.0
123,42.0
124,51.0
125,42.0
126,34.0
127,112.0
128,48.0
129,27.0
130,30.0
131,35.0
132,75.0
133,146.0
134,56.0
135,91.0
136,71.0
137,52.0
138,32.0
139,33.0
140,49.0
141,48.0
142,39.0
143,35.0
144,42.0
145,33.0
146,36.0
147,200.0
148,79.0
149,58.0
150,40.0
151,96.0
152,69.0
153,27.0
154,41.0
155,62.0
156,39.0
157,105.0
158,51.0
159,84.0
160,55.0
161,200.0
162,200.0
163,37.0
164,83.0
165,93.0
166,64.0
167,100.0
168,68.0
169,200.0
170,200.0
171,200.0
172,200.0
173,79.0
174,97.0
175,104.0
176,200.0
177,83.0
178,200.0
179,200.0
180,200.0
181,200.0
182,200.0
183,200.0
184,200.0
185,200.0
186,200.0
187,200.0
188,200.0
189,155.0
190,200.0
191,200.0
192,200.0
193,200.0
194,200.0
195,200.0
196,200.0
197,200.0
198,200.0
199,200.0
200,200.0
201,200.0
202,200.0
