step,value
0,14.0
1,19.0
2,12.0
3,15.0
4,9.0
5,20.0
6,14.0
7,24.0
8,22.0
9,19.0
10,14.0
11,20.0
12,14.0
13,34.0
14,31.0
15,17.0
16,58.0
17,20.0
18,25.0
19,70.0
20,16.0
21,28.0
22,18.0
23,53.0
24,16.0
25,60.0
26,29.0
27,23.0
28,57.0
29,34.0
30,29.0
31,42.0
32,23.0
33,48.0
34,46.0
35,18.0
36,19.0
37,60.0
38,22.0
39,38.0
40,26.0
41,24.0
42,72.0
43,58.0
44,45.0
45,200.0
46,52.0
47,57.0
48,42.0
49,22.0
50,26.0
51,200.0
52,16.0
53,72.0
54,50.0
55,53.0
56,57.0
57,200.0
58,200.0
59,185.0
60,10.0
61,175.0
62,200.0
63,70.0
64,71.0
65,103.0
66,85.0
67,69.0
68,200.0
69,88.0
70,59.0
71,80.0
72,151.0
73,68.0
74,81.0
75,122.0
76,139.0
77,47.0
78,139.0
79,183.0
80,127.0
81,65.0
82,127.0
83,125.0
84,135.0
85,129.0
86,102.0
87,116.0
88,39.0
89,99.0
90,101.0
91,90.0
92,112.0
93,107.0
94,108.0
95,110.0
96,94.0
97,91.0
98,104.0
99,100.0
100,111.0
101,106.0
102,96.0
103,131.0
104,81.0
105,131.0
106,83.0
107,87.0
108,105.0
109,105.0
110,102.0
111,109.0
112,92.0
113,96.0
114,102.0
115,104.0
116,81.0
117,89.0
118,101.0
119,104.0
120,109.0
121,94.0
122,57.0
123,97.0
124,91.0
125,40.0
126,106.0
127,131.0
128,99.0
129,89.0
130,113.0
131,103.0
132,115.0
133,90.0
134,91.0
135,105.0
136,98.0
137,112.0
138,104.0
139,85.0
140,87.0
141,85.0
142,83.0
143,87.0
144,83.0
145,48.0
146,87.0
147,129.0
148,83.0
149,102.0
150,93.0
151,62.0
152,80.0
153,78.0
154,84.0
155,42.0
156,84.0
157,89.0
158,96.0
159,92.0
160,90.0
161,66.0
162,38.0
163,117.0
164,100.0
165,82.0
166,84.0
167,84.0
168,80.0
169,114.0
170,90.0
171,102.0
172,78.0
173,88.0
174,86.0
175,111.0
176,82.0
177,90.0
178,92.0
179,79.0
180,84.0
181,85.0
182,90.0
183,84.0
184,86.0
185,25.0
