step,value
0,10.0
1,49.0
2,26.0
3,17.0
4,90.0
5,200.0
6,23.0
7,97.0
8,52.0
9,50.0
10,200.0
11,14.0
12,172.0
13,108.0
14,11.0
15,35.0
16,9.0
17,10.0
18,10.0
19,10.0
20,36.0
21,13.0
22,42.0
23,9.0
24,9.0
25,173.0
26,12.0
27,143.0
28,200.0
29,129.0
30,188.0
31,56.0
32,200.0
33,100.0
34,40.0
35,64.0
36,15.0
37,37.0
38,34.0
39,8.0
40,9.0
41,75.0
42,21.0
43,27.0
44,138.0
45,55.0
46,121.0
47,40.0
48,56.0
49,200.0
50,37.0
51,194.0
52,26.0
53,44.0
54,149.0
55,106.0
56,91.0
57,62.0
58,43.0
59,200.0
60,105.0
61,68.0
62,200.0
63,119.0
64,55.0
65,75.0
66,57.0
67,116.0
68,200.0
69,103.0
70,128.0
71,33.0
72,96.0
73,113.0
74,40.0
75,120.0
76,41.0
77,113.0
78,200.0
79,153.0
80,71.0
81,180.0
82,131.0
83,118.0
84,73.0
85,145.0
86,172.0
87,61.0
88,103.0
89,64.0
90,57.0
91,63.0
92,40.0
93,36.0
94,200.0
95,96.0
96,182.0
97,69.0
98,88.0
99,27.0
100,178.0
101,128.0
102,196.0
103,133.0
104,151.0
105,125.0
106,200.0
107,20.0
108,119.0
109,139.0
110,89.0
111,139.0
112,200.0
113,42.0
114,170.0
115,28.0
116,200.0
117,128.0
118,122.0
119,50.0
120,40.0
121,50.0
122,109.0
123,200.0
124,105.0
125,132.0
126,35.0
127,131.0
128,146.0
129,74.0
130,114.0
131,44.0
132,34.0
133,32.0
134,154.0
135,38.0
136,37.0
137,94.0
138,29.0
139,49.0
140,24.0
141,105.0
142,31.0
143,141.0
144,143.0
145,23.0
146,162.0
147,41.0
148,200.0
149,49.0
150,36.0
151,200.0
152,99.0
153,23.0
154,34.0
155,20.0
156,92.0
157,200.0
158,136.0
159,200.0
160,56.0
161,41.0
162,200.0
163,27.0
164,77.0
165,36.0
166,200.0
167,39.0
168,40.0
169,86.0
170,34.0
171,200.0
172,63.0
173,54.0
174,59.0
175,119.0
176,42.0
177,160.0
178,36.0
179,200.0
180,135.0
181,83.0
182,77.0
183,165.0
184,136.0
185,58.0
186,30.0
187,57.0
188,131.0
189,23.0
190,98.0
191,107.0
192,22.0
193,84.0
194,35.0
195,53.0
196,200.0
197,78.0
198,97.0
199,200.0
200,35.0
201,25.0
202,60.0
203,50.0
204,27.0
205,200.0
206,38.0
207,38.0
208,67.0
209,200.0
210,17.0
211,122.0
212,40.0
213,163.0
214,118.0
215,82.0
216,61.0
217,148.0
218,31.0
219,86.0
220,98.0
221,200.0
222,98.0
223,47.0
224,90.0
225,112.0
226,25.0
227,200.0
228,200.0
229,200.0
230,145.0
231,57.0
232,114.0
233,27.0
234,114.0
235,28.0
236,200.0
237,31.0
238,45.0
239,37.0
240,91.0
