step,value
0,12.0
1,9.0
2,9.0
3,9.0
4,9.0
5,9.0
6,9.0
7,8.0
8,10.0
9,8.0
10,8.0
11,10.0
12,9.0
13,10.0
14,8.0
15,9.0
16,10.0
17,11.0
18,12.0
19,12.0
20,10.0
21,11.0
22,9.0
23,11.0
24,9.0
25,11.0
26,12.0
27,12.0
28,15.0
29,12.0
30,15.0
31,17.0
32,13.0
33,12.0
34,13.0
35,12.0
36,15.0
37,15.0
38,15.0
39,16.0
40,13.0
41,14.0
42,11.0
43,11.0
44,22.0
45,11.0
46,19.0
47,17.0
48,20.0
49,25.0
50,15.0
51,13.0
52,19.0
53,20.0
54,15.0
55,24.0
56,20.0
57,20.0
58,19.0
59,22.0
60,16.0
61,21.0
62,16.0
63,16.0
64,16.0
65,16.0
66,17.0
67,20.0
68,14.0
69,12.0
70,13.0
71,15.0
72,18.0
73,15.0
74,25.0
75,16.0
76,22.0
77,12.0
78,16.0
79,13.0
80,15.0
81,19.0
82,19.0
83,16.0
84,12.0
85,48.0
86,15.0
87,15.0
88,18.0
89,45.0
90,22.0
91,42.0
92,21.0
93,16.0
94,23.0
95,19.0
96,32.0
97,74.0
98,42.0
99,56.0
100,23.0
101,29.0
102,122.0
103,53.0
104,30.0
105,21.0
106,25.0
107,55.0
108,20.0
109,58.0
110,45.0
111,115.0
112,37.0
113,71.0
114,47.0
115,29.0
116,53.0
117,46.0
118,42.0
119,77.0
120,76.0
121,59.0
122,64.0
123,74.0
124,70.0
125,68.0
126,83.0
127,84.0
128,108.0
129,81.0
130,91.0
131,46.0
132,103.0
133,78.0
134,83.0
135,78.0
136,54.0
137,54.0
138,49.0
139,50.0
140,50.0
141,53.0
142,47.0
143,46.0
144,45.0
145,65.0
146,66.0
147,100.0
148,49.0
149,77.0
150,64.0
151,41.0
152,69.0
153,55.0
154,32.0
155,39.0
156,46.0
157,33.0
158,58.0
159,39.0
160,40.0
161,55.0
162,96.0
163,37.0
164,49.0
165,30.0
166,34.0
167,70.0
168,48.0
169,48.0
170,50.0
171,69.0
172,36.0
173,29.0
174,42.0
175,37.0
176,96.0
177,46.0
178,33.0
179,51.0
180,39.0
181,40.0
182,64.0
183,60.0
184,117.0
185,47.0
186,53.0
187,81.0
188,86.0
189,48.0
190,58.0
191,59.0
192,107.0
193,57.0
194,77.0
195,56.0
196,133.0
197,117.0
198,69.0
199,188.0
200,74.0
201,143.0
202,144.0
203,122.0
204,97.0
205,147.0
206,107.0
207,125.0
208,123.0
209,141.0
210,149.0
211,104.0
212,146.0
213,196.0
214,150.0
215,84.0
216,81.0
217,200.0
218,167.0
219,157.0
220,126.0
221,120.0
222,131.0
223,195.0
224,140.0
225,161.0
226,194.0
227,125.0
228,122.0
229,142.0
230,140.0
231,156.0
232,134.0
233,153.0
234,120.0
235,78.0
236,97.0
237,91.0
238,112.0
239,138.0
240,96.0
241,118.0
242,103.0
243,69.0
244,66.0
245,80.0
246,80.0
247,117.0
248,121.0
249,77.0
250,78.0
251,72.0
252,81.0
253,87.0
254,93.0
255,130.0
256,62.0
257,91.0
258,73.0
259,165.0
260,78.0
261,134.0
262,77.0
263,62.0
264,67.0
265,45.0
266,60.0
267,43.0
268,122.0
269,57.0
270,63.0
271,37.0
272,56.0
273,88.0
274,70.0
275,52.0
276,81.0
277,108.0
278,71.0
279,72.0
280,90.0
281,45.0
282,101.0
283,61.0
284,72.0
285,64.0
286,29.0
287,98.0
288,78.0
289,88.0
290,95.0
291,72.0
292,105.0
293,76.0
294,102.0
295,89.0
296,84.0
297,83.0
298,66.0
299,93.0
300,74.0
301,72.0
302,77.0
303,73.0
304,82.0
305,160.0
306,88.0
307,34.0
308,121.0
309,74.0
310,67.0
311,32.0
312,101.0
313,97.0
314,140.0
315,95.0
316,167.0
317,77.0
318,85.0
319,77.0
320,82.0
321,149.0
322,107.0
323,97.0
324,82.0
325,95.0
326,86.0
327,124.0
328,94.0
329,120.0
330,109.0
331,160.0
332,109.0
333,113.0
334,95.0
335,125.0
336,124.0
337,138.0
338,116.0
339,129.0
340,138.0
341,164.0
342,133.0
343,130.0
344,100.0
345,121.0
346,107.0
347,101.0
348,170.0
349,92.0
350,107.0
351,94.0
352,119.0
353,125.0
354,157.0
355,107.0
356,92.0
357,77.0
358,59.0
359,71.0
360,44.0
361,61.0
362,38.0
363,65.0
364,183.0
365,65.0
366,34.0
367,57.0
368,49.0
369,49.0
370,54.0
371,50.0
372,66.0
373,52.0
374,50.0
375,34.0
376,80.0
377,51.0
378,93.0
379,59.0
380,41.0
381,89.0
382,45.0
383,74.0
384,63.0
385,67.0
386,43.0
387,86.0
388,60.0
389,71.0
390,97.0
391,60.0
392,56.0
393,63.0
394,38.0
395,59.0
396,107.0
397,67.0
