step,value
0,9.0
1,9.0
2,10.0
3,9.0
4,8.0
5,8.0
6,9.0
7,9.0
8,9.0
9,9.0
10,9.0
11,8.0
12,10.0
13,9.0
14,11.0
15,8.0
16,9.0
17,18.0
18,20.0
19,11.0
20,9.0
21,11.0
22,9.0
23,9.0
24,19.0
25,23.0
26,27.0
27,28.0
28,31.0
29,12.0
30,13.0
31,12.0
32,12.0
33,11.0
34,10.0
35,36.0
36,39.0
37,34.0
38,30.0
39,29.0
40,35.0
41,11.0
42,35.0
43,33.0
44,55.0
45,200.0
46,12.0
47,10.0
48,10.0
49,10.0
50,8.0
51,10.0
52,16.0
53,18.0
54,41.0
55,69.0
56,200.0
57,95.0
58,151.0
59,42.0
60,36.0
61,103.0
62,159.0
63,196.0
64,194.0
65,79.0
66,103.0
67,66.0
68,82.0
69,85.0
70,71.0
71,58.0
72,133.0
73,37.0
74,200.0
75,35.0
76,45.0
77,30.0
78,35.0
79,39.0
80,43.0
81,39.0
82,35.0
83,26.0
84,35.0
85,29.0
86,65.0
87,56.0
88,40.0
89,159.0
90,49.0
91,40.0
92,67.0
93,133.0
94,74.0
95,38.0
96,31.0
97,31.0
98,37.0
99,64.0
100,107.0
101,63.0
102,65.0
103,74.0
104,55.0
105,47.0
106,54.0
107,41.0
108,37.0
109,45.0
110,37.0
111,76.0
112,49.0
113,56.0
114,43.0
115,53.0
116,90.0
117,38.0
118,69.0
119,42.0
120,52.0
121,36.0
122,33.0
123,53.0
124,40.0
125,49.0
126,34.0
127,49.0
128,34.0
129,93.0
130,41.0
131,45.0
132,59.0
133,43.0
134,62.0
135,76.0
136,103.0
137,36.0
138,44.0
139,37.0
140,49.0
141,92.0
142,76.0
143,84.0
144,47.0
145,52.0
146,67.0
147,39.0
148,59.0
149,47.0
150,43.0
151,47.0
152,68.0
153,84.0
154,53.0
155,50.0
156,44.0
157,55.0
158,84.0
159,51.0
160,63.0
161,83.0
162,46.0
163,80.0
164,78.0
165,98.0
166,57.0
167,69.0
168,53.0
169,35.0
170,53.0
171,63.0
172,52.0
173,72.0
174,78.0
175,41.0
176,62.0
177,41.0
178,49.0
179,73.0
180,121.0
181,94.0
182,68.0
183,90.0
184,75.0
185,59.0
186,81.0
187,53.0
188,49.0
189,50.0
190,38.0
191,39.0
192,108.0
193,187.0
194,199.0
195,150.0
196,156.0
197,161.0
198,140.0
199,162.0
200,90.0
201,56.0
202,93.0
203,96.0
204,63.0
205,68.0
206,55.0
207,59.0
208,138.0
209,39.0
210,57.0
211,57.0
