step,value
0,10.0
1,9.0
2,8.0
3,10.0
4,9.0
5,10.0
6,9.0
7,10.0
8,10.0
9,9.0
10,10.0
11,32.0
12,20.0
13,18.0
14,78.0
15,90.0
16,19.0
17,91.0
18,66.0
19,140.0
20,23.0
21,130.0
22,171.0
23,57.0
24,66.0
25,108.0
26,91.0
27,64.0
28,12.0
29,71.0
30,19.0
31,16.0
32,68.0
33,84.0
34,42.0
35,194.0
36,8.0
37,108.0
38,114.0
39,13.0
40,11.0
41,26.0
42,24.0
43,10.0
44,61.0
45,176.0
46,200.0
47,75.0
48,115.0
49,114.0
50,200.0
51,71.0
52,12.0
53,50.0
54,67.0
55,141.0
56,174.0
57,200.0
58,200.0
59,111.0
60,94.0
61,92.0
62,42.0
63,34.0
64,129.0
65,200.0
66,200.0
67,121.0
68,174.0
69,89.0
70,151.0
71,200.0
72,179.0
73,113.0
74,131.0
75,200.0
76,115.0
77,101.0
78,200.0
79,200.0
80,200.0
81,146.0
82,11.0
83,23.0
84,91.0
85,200.0
86,11.0
87,41.0
88,21.0
89,200.0
90,154.0
91,200.0
92,138.0
93,200.0
94,58.0
95,200.0
96,71.0
97,110.0
98,119.0
99,162.0
100,200.0
101,162.0
102,200.0
103,112.0
104,168.0
105,81.0
106,200.0
107,154.0
108,164.0
109,200.0
110,117.0
111,139.0
112,147.0
113,93.0
114,64.0
115,34.0
116,33.0
117,20.0
118,50.0
119,200.0
120,10.0
121,12.0
122,35.0
123,185.0
124,200.0
125,200.0
126,200.0
127,200.0
128,73.0
129,200.0
130,200.0
131,200.0
132,117.0
133,95.0
134,130.0
135,200.0
136,200.0
137,200.0
138,110.0
139,130.0
140,85.0
141,56.0
142,102.0
143,97.0
144,200.0
145,83.0
146,136.0
147,149.0
148,114.0
149,75.0
150,153.0
151,193.0
152,196.0
153,200.0
154,59.0
155,13.0
156,12.0
157,67.0
158,200.0
159,165.0
160,200.0
161,156.0
162,169.0
163,109.0
164,200.0
165,200.0
166,200.0
167,53.0
168,181.0
169,143.0
170,98.0
171,166.0
172,73.0
173,76.0
174,123.0
175,151.0
176,200.0
177,200.0
178,200.0
179,200.0
180,175.0
181,99.0
182,118.0
183,200.0
184,197.0
185,106.0
186,110.0
187,200.0
188,200.0
189,82.0
190,49.0
191,200.0
192,132.0
193,195.0
