step,value
0,56.0
1,28.0
2,49.0
3,40.0
4,42.0
5,27.0
6,18.0
7,32.0
8,17.0
9,20.0
10,19.0
11,16.0
12,17.0
13,17.0
14,21.0
15,15.0
16,22.0
17,23.0
18,21.0
19,16.0
20,18.0
21,20.0
22,21.0
23,15.0
24,15.0
25,15.0
26,17.0
27,21.0
28,17.0
29,19.0
30,18.0
31,15.0
32,15.0
33,15.0
34,19.0
35,18.0
36,15.0
37,15.0
38,18.0
39,18.0
40,14.0
41,16.0
42,19.0
43,17.0
44,20.0
45,19.0
46,16.0
47,17.0
48,18.0
49,16.0
50,14.0
51,19.0
52,13.0
53,18.0
54,21.0
55,21.0
56,20.0
57,20.0
58,23.0
59,18.0
60,18.0
61,20.0
62,14.0
63,19.0
64,20.0
65,19.0
66,21.0
67,16.0
68,14.0
69,23.0
70,22.0
71,16.0
72,23.0
73,22.0
74,27.0
75,16.0
76,20.0
77,20.0
78,24.0
79,25.0
80,30.0
81,17.0
82,14.0
83,24.0
84,20.0
85,27.0
86,25.0
87,18.0
88,16.0
89,18.0
90,17.0
91,21.0
92,17.0
93,21.0
94,19.0
95,19.0
96,15.0
97,15.0
98,20.0
99,15.0
100,19.0
101,23.0
102,18.0
103,19.0
104,15.0
105,18.0
106,15.0
107,19.0
108,19.0
109,17.0
110,18.0
111,15.0
112,20.0
113,21.0
114,16.0
115,26.0
116,15.0
117,21.0
118,19.0
119,19.0
120,19.0
121,19.0
122,18.0
123,19.0
124,16.0
125,16.0
126,20.0
127,19.0
128,21.0
129,16.0
130,23.0
131,23.0
132,16.0
133,16.0
134,21.0
135,17.0
136,19.0
137,16.0
138,18.0
139,14.0
140,25.0
141,16.0
142,15.0
143,19.0
144,23.0
145,16.0
146,17.0
147,22.0
148,15.0
149,15.0
150,18.0
151,22.0
152,19.0
153,15.0
154,21.0
155,24.0
156,15.0
157,15.0
158,18.0
159,20.0
160,17.0
161,22.0
162,20.0
163,19.0
164,23.0
165,22.0
166,23.0
167,16.0
168,21.0
169,24.0
170,16.0
171,22.0
172,16.0
173,22.0
174,16.0
175,15.0
176,17.0
177,17.0
178,22.0
179,15.0
180,21.0
181,16.0
182,21.0
183,20.0
184,17.0
185,17.0
186,16.0
187,20.0
188,22.0
189,17.0
190,18.0
191,17.0
192,22.0
193,24.0
194,23.0
195,16.0
196,22.0
197,16.0
198,22.0
199,14.0
200,22.0
201,22.0
202,20.0
203,17.0
204,19.0
205,17.0
206,20.0
207,16.0
208,22.0
209,19.0
210,19.0
211,16.0
212,23.0
213,21.0
214,19.0
215,17.0
216,21.0
217,17.0
218,19.0
219,15.0
220,22.0
221,19.0
222,17.0
223,18.0
224,17.0
225,19.0
226,14.0
227,15.0
228,19.0
229,17.0
230,19.0
231,18.0
232,18.0
233,15.0
234,20.0
235,15.0
236,23.0
237,15.0
238,15.0
239,19.0
240,15.0
241,15.0
242,14.0
243,18.0
244,15.0
245,17.0
246,19.0
247,23.0
248,17.0
249,15.0
250,20.0
251,22.0
252,20.0
253,18.0
254,17.0
255,14.0
256,18.0
257,20.0
258,20.0
259,21.0
260,17.0
261,15.0
262,21.0
263,21.0
264,15.0
265,16.0
266,21.0
267,21.0
268,21.0
269,21.0
270,18.0
271,20.0
272,17.0
273,22.0
274,18.0
275,20.0
276,17.0
277,15.0
278,16.0
279,20.0
280,22.0
281,17.0
282,20.0
283,19.0
284,19.0
285,16.0
286,14.0
287,15.0
288,20.0
289,15.0
290,15.0
291,17.0
292,20.0
293,21.0
294,17.0
295,14.0
296,20.0
297,15.0
298,21.0
299,21.0
300,18.0
301,16.0
302,20.0
303,17.0
304,17.0
305,15.0
306,14.0
307,18.0
308,15.0
309,17.0
310,16.0
311,14.0
312,21.0
313,17.0
314,15.0
315,16.0
316,18.0
317,17.0
318,21.0
319,21.0
320,20.0
321,16.0
322,14.0
323,18.0
324,18.0
325,16.0
326,19.0
327,15.0
328,15.0
329,20.0
330,16.0
331,20.0
332,19.0
333,15.0
334,21.0
335,15.0
336,17.0
337,15.0
338,15.0
339,19.0
340,17.0
341,16.0
342,18.0
343,18.0
344,16.0
345,15.0
346,22.0
347,19.0
348,19.0
349,16.0
350,19.0
351,20.0
352,19.0
353,20.0
354,17.0
355,18.0
356,19.0
357,20.0
358,14.0
359,19.0
360,17.0
361,21.0
362,18.0
363,17.0
364,15.0
365,15.0
366,21.0
367,18.0
368,15.0
369,17.0
370,14.0
371,17.0
372,16.0
373,16.0
374,15.0
375,17.0
376,17.0
377,16.0
378,18.0
379,17.0
380,17.0
381,21.0
382,15.0
383,19.0
384,16.0
385,19.0
386,21.0
387,20.0
388,22.0
389,14.0
390,17.0
391,17.0
392,14.0
393,16.0
394,19.0
395,13.0
396,20.0
397,14.0
398,13.0
399,16.0
400,19.0
401,19.0
402,19.0
403,19.0
404,18.0
405,19.0
406,19.0
407,15.0
408,15.0
409,18.0
410,17.0
411,13.0
412,13.0
413,13.0
414,12.0
415,15.0
416,16.0
417,15.0
418,17.0
419,21.0
420,19.0
421,14.0
422,16.0
423,21.0
424,17.0
425,21.0
426,19.0
427,18.0
428,20.0
429,17.0
430,18.0
431,13.0
432,14.0
433,17.0
434,16.0
435,14.0
436,17.0
437,19.0
438,15.0
439,15.0
440,12.0
441,15.0
442,15.0
443,15.0
444,14.0
445,20.0
446,14.0
447,15.0
448,15.0
449,14.0
450,18.0
451,14.0
452,17.0
453,20.0
454,19.0
455,17.0
456,14.0
457,20.0
458,19.0
459,14.0
460,17.0
461,13.0
462,20.0
463,15.0
464,15.0
465,16.0
466,14.0
467,16.0
468,20.0
469,13.0
470,13.0
471,16.0
472,22.0
473,16.0
474,14.0
475,17.0
476,16.0
477,16.0
478,15.0
479,13.0
480,13.0
481,15.0
482,19.0
483,17.0
484,14.0
485,16.0
486,13.0
487,13.0
488,16.0
489,13.0
490,13.0
491,18.0
492,19.0
493,15.0
494,13.0
495,20.0
496,18.0
497,17.0
498,15.0
499,18.0
500,17.0
501,20.0
502,16.0
503,19.0
504,15.0
505,16.0
506,13.0
507,20.0
508,12.0
509,18.0
510,15.0
511,15.0
512,17.0
513,19.0
514,20.0
515,19.0
516,17.0
517,17.0
518,19.0
519,17.0
520,14.0
521,17.0
522,17.0
523,19.0
524,19.0
525,20.0
526,18.0
527,14.0
528,21.0
529,15.0
530,14.0
531,15.0
532,17.0
533,14.0
534,18.0
535,19.0
536,15.0
537,18.0
538,20.0
539,13.0
540,17.0
541,21.0
542,16.0
543,17.0
544,17.0
545,21.0
546,17.0
547,13.0
548,17.0
549,12.0
550,21.0
551,14.0
552,17.0
553,13.0
554,14.0
555,18.0
556,14.0
557,17.0
558,18.0
559,17.0
560,20.0
561,13.0
562,15.0
563,16.0
564,13.0
565,12.0
566,13.0
567,14.0
568,17.0
569,18.0
570,13.0
571,16.0
572,13.0
573,16.0
574,17.0
575,20.0
576,17.0
577,15.0
578,19.0
579,19.0
580,15.0
581,13.0
582,18.0
583,13.0
584,17.0
585,17.0
586,17.0
587,18.0
588,17.0
589,15.0
590,15.0
591,20.0
592,19.0
593,16.0
594,20.0
595,14.0
596,13.0
597,13.0
598,17.0
599,13.0
600,17.0
601,16.0
602,12.0
603,18.0
604,13.0
605,15.0
606,19.0
607,17.0
608,14.0
609,15.0
610,16.0
611,15.0
612,17.0
613,13.0
614,17.0
615,19.0
616,20.0
617,14.0
618,13.0
619,15.0
620,16.0
621,16.0
622,15.0
623,17.0
624,12.0
625,14.0
626,18.0
627,12.0
628,17.0
629,21.0
630,14.0
631,19.0
632,20.0
633,13.0
634,18.0
635,21.0
636,17.0
637,12.0
638,15.0
639,15.0
640,16.0
641,13.0
642,14.0
643,15.0
644,16.0
645,18.0
646,15.0
647,17.0
648,16.0
649,11.0
650,15.0
651,14.0
652,15.0
653,19.0
654,14.0
655,19.0
656,13.0
657,12.0
658,17.0
659,18.0
660,18.0
661,18.0
662,15.0
663,15.0
664,13.0
665,16.0
666,18.0
667,13.0
668,17.0
669,20.0
670,13.0
671,19.0
672,15.0
673,21.0
674,14.0
675,21.0
676,19.0
677,19.0
678,15.0
679,17.0
680,13.0
681,13.0
682,15.0
683,18.0
684,12.0
685,17.0
686,15.0
687,14.0
688,15.0
689,14.0
690,17.0
691,14.0
692,15.0
693,15.0
694,17.0
695,12.0
696,19.0
697,17.0
698,13.0
699,14.0
700,12.0
701,18.0
702,19.0
703,13.0
704,14.0
705,14.0
706,15.0
707,14.0
708,13.0
709,16.0
710,14.0
711,13.0
712,19.0
713,15.0
714,20.0
715,13.0
716,13.0
717,13.0
718,17.0
719,19.0
720,12.0
721,13.0
722,14.0
723,14.0
724,17.0
725,12.0
726,15.0
727,20.0
728,17.0
729,13.0
730,13.0
731,16.0
732,17.0
733,18.0
734,14.0
735,17.0
736,15.0
737,17.0
738,18.0
739,13.0
740,13.0
741,14.0
742,20.0
743,16.0
744,18.0
745,15.0
746,18.0
747,17.0
748,15.0
749,13.0
750,17.0
751,16.0
752,19.0
753,13.0
754,14.0
755,15.0
756,13.0
757,15.0
758,13.0
759,18.0
760,12.0
761,17.0
762,19.0
763,18.0
764,13.0
765,12.0
766,17.0
767,13.0
768,20.0
769,17.0
770,12.0
771,14.0
772,17.0
773,14.0
774,14.0
775,13.0
776,17.0
777,19.0
778,16.0
779,19.0
780,13.0
781,13.0
782,12.0
783,13.0
784,14.0
