step,value
0,41.0
1,30.0
2,47.0
3,43.0
4,55.0
5,30.0
6,66.0
7,38.0
8,56.0
9,82.0
10,40.0
11,32.0
12,29.0
13,37.0
14,37.0
15,30.0
16,69.0
17,59.0
18,43.0
19,56.0
20,29.0
21,23.0
22,44.0
23,57.0
24,111.0
25,37.0
26,47.0
27,40.0
28,31.0
29,35.0
30,27.0
31,23.0
32,48.0
33,19.0
34,35.0
35,23.0
36,32.0
37,18.0
38,25.0
39,24.0
40,34.0
41,23.0
42,34.0
43,27.0
44,18.0
45,21.0
46,25.0
47,27.0
48,25.0
49,35.0
50,23.0
51,23.0
52,27.0
53,26.0
54,35.0
55,31.0
56,24.0
57,27.0
58,24.0
59,21.0
60,25.0
61,26.0
62,25.0
63,21.0
64,22.0
65,21.0
66,19.0
67,23.0
68,19.0
69,25.0
70,19.0
71,24.0
72,27.0
73,47.0
74,25.0
75,23.0
76,19.0
77,28.0
78,32.0
79,33.0
80,31.0
81,30.0
82,19.0
83,25.0
84,27.0
85,30.0
86,22.0
87,28.0
88,29.0
89,24.0
90,14.0
91,22.0
92,22.0
93,21.0
94,16.0
95,26.0
96,14.0
97,26.0
98,20.0
99,14.0
100,21.0
101,28.0
102,20.0
103,14.0
104,14.0
105,29.0
106,20.0
107,28.0
108,20.0
109,30.0
110,12.0
111,26.0
112,22.0
113,33.0
114,31.0
115,19.0
116,19.0
117,16.0
118,22.0
119,12.0
120,18.0
121,14.0
122,19.0
123,13.0
124,31.0
125,20.0
126,21.0
127,16.0
128,17.0
129,21.0
130,17.0
131,18.0
132,15.0
133,21.0
134,13.0
135,13.0
136,23.0
137,19.0
138,23.0
139,23.0
140,19.0
141,19.0
142,19.0
143,21.0
144,10.0
145,21.0
146,11.0
147,14.0
148,22.0
149,15.0
150,18.0
151,21.0
152,16.0
153,11.0
154,16.0
155,10.0
156,14.0
157,21.0
158,8.0
159,20.0
160,16.0
161,14.0
162,11.0
163,16.0
164,10.0
165,14.0
166,12.0
167,9.0
168,14.0
169,14.0
170,10.0
171,16.0
172,18.0
173,8.0
174,10.0
175,20.0
176,10.0
177,9.0
178,9.0
179,9.0
180,9.0
181,9.0
182,10.0
183,10.0
184,9.0
185,8.0
186,9.0
187,10.0
188,9.0
189,10.0
190,10.0
191,9.0
192,10.0
193,10.0
